"gene_id","feature_id","lr","df","pvalue","adj_pvalue","cell_type"
"ADGRV1","ADGRV1-218",-0.0555723321594996,1,1,1,"Astrocyte"
"ADGRV1","ADGRV1-232",-0.121339915211138,1,1,1,"Astrocyte"
"ADGRV1","ADGRV1-234",-0.081417636210972,1,1,1,"Astrocyte"
"ADGRV1","ADGRV1-201",-0.665814954194502,1,1,1,"Astrocyte"
"ADGRV1","ADGRV1-210",0.435962900475715,1,0.509077455366165,0.953305204235128,"Astrocyte"
"ADGRV1","ADGRV1-208",1.9635531276399,1,0.161133827104997,0.772199044237849,"Astrocyte"
"ADGRV1","ADGRV1-236",4.61125278574036,1,0.0317628207534991,0.622770709405154,"Astrocyte"
"AFF4","AFF4-203",3.42735569744741,1,0.0641246971799194,0.627825523552234,"Astrocyte"
"AFF4","AFF4-201",3.42735569744741,1,0.0641246971799194,0.627825523552234,"Astrocyte"
"AGT","AGT-204",0.607297934919188,1,0.435807003045847,0.949566199374183,"Astrocyte"
"AGT","AGT-206",0.363941939718643,1,0.546325091973296,0.970571965876201,"Astrocyte"
"AGT","AGT-211",0.652315007366269,1,0.419286218039098,0.949566199374183,"Astrocyte"
"AGT","AGT-201",-0.230305734618014,1,1,1,"Astrocyte"
"AHCYL1","AHCYL1-201",0.031451377846679,1,0.859237120790809,1,"Astrocyte"
"AHCYL1","AHCYL1-202",0.031451377846679,1,0.859237120790809,1,"Astrocyte"
"AHI1","AHI1-204",0.136612913237855,1,0.711671726894937,1,"Astrocyte"
"AHI1","AHI1-201",0.136612913237855,1,0.711671726894937,1,"Astrocyte"
"AKAP6","AKAP6-201",0.0102948247869676,1,0.919182597446554,1,"Astrocyte"
"AKAP6","AKAP6-213",0.0102948247869676,1,0.919182597446554,1,"Astrocyte"
"AKAP9","AKAP9-212",0.545434028343379,1,0.460189372861073,0.949566199374183,"Astrocyte"
"AKAP9","AKAP9-217",0.545434028343379,1,0.460189372861073,0.949566199374183,"Astrocyte"
"ANGPTL4","ANGPTL4-201",1.67273185886006,1,0.195893023706378,0.83800747229936,"Astrocyte"
"ANGPTL4","ANGPTL4-202",1.67273185886006,1,0.195893023706378,0.83800747229936,"Astrocyte"
"ANKRD12","ANKRD12-201",0.110262590023012,1,0.73984537866661,1,"Astrocyte"
"ANKRD12","ANKRD12-203",0.110262590023012,1,0.73984537866661,1,"Astrocyte"
"ANKRD26","ANKRD26-202",0.000400495805479295,1,0.984033487718926,1,"Astrocyte"
"ANKRD26","ANKRD26-201",0.000400495805479295,1,0.984033487718926,1,"Astrocyte"
"ANKRD36C","ANKRD36C-201",1.86633199793687,1,0.171895772223603,0.777964029377896,"Astrocyte"
"ANKRD36C","ANKRD36C-202",1.86633199793687,1,0.171895772223603,0.777964029377896,"Astrocyte"
"AP2M1","AP2M1-202",1.94622344613526,1,0.162994392297452,0.772199044237849,"Astrocyte"
"AP2M1","AP2M1-208",1.94622344613526,1,0.162994392297452,0.772199044237849,"Astrocyte"
"APC","APC-201",0.200656110441287,1,0.654191773005062,1,"Astrocyte"
"APC","APC-205",0.200656110441287,1,0.654191773005062,1,"Astrocyte"
"APLP1","APLP1-212",0.799382004083384,1,0.371278204384045,0.912336525117063,"Astrocyte"
"APLP1","APLP1-201",0.799382004083384,1,0.371278204384045,0.912336525117063,"Astrocyte"
"APP","APP-204",0.535390697129287,1,0.46434927383645,0.949566199374183,"Astrocyte"
"APP","APP-202",0.395073283154716,1,0.529644650732288,0.956997416130015,"Astrocyte"
"APP","APP-201",3.49163121498827,1,0.0616797802272017,0.627825523552234,"Astrocyte"
"AQP4","AQP4-205",0.000937422515562503,1,0.975574700198741,1,"Astrocyte"
"AQP4","AQP4-208",0.000937422515562503,1,0.975574700198741,1,"Astrocyte"
"ARAP2","ARAP2-201",2.3214442369632,1,0.127601504239893,0.772199044237849,"Astrocyte"
"ARAP2","ARAP2-206",2.3214442369632,1,0.127601504239893,0.772199044237849,"Astrocyte"
"ARHGAP5","ARHGAP5-209",2.46715093428975,1,0.11624846963723,0.772141608338326,"Astrocyte"
"ARHGAP5","ARHGAP5-202",2.46715093428975,1,0.11624846963723,0.772141608338326,"Astrocyte"
"ARHGEF4","ARHGEF4-208",1.20131283998717,1,0.273059441697766,0.89810956995906,"Astrocyte"
"ARHGEF4","ARHGEF4-205",3.96918135462056,1,0.0463402965100052,0.623687803361799,"Astrocyte"
"ARHGEF4","ARHGEF4-203",2.5518654095672,1,0.110164116443487,0.769811372787835,"Astrocyte"
"ARID4B","ARID4B-201",0.0365993970648333,1,0.848282970645997,1,"Astrocyte"
"ARID4B","ARID4B-208",2.73801933173638,1,0.0979861494801795,0.719991004236277,"Astrocyte"
"ARID4B","ARID4B-202",2.95090946559708,1,0.085829244529925,0.684715885517201,"Astrocyte"
"ASB3","ASB3-204",0.000895076286155927,1,0.976132589472617,1,"Astrocyte"
"ASB3","ASB3-201",0.000895076286155927,1,0.976132589472617,1,"Astrocyte"
"ASPH","ASPH-203",-0.449631369951476,1,1,1,"Astrocyte"
"ASPH","ASPH-207",1.14949311670375,1,0.283655283170867,0.901932575260889,"Astrocyte"
"ASPH","ASPH-211",2.13102017086726,1,0.144344659605793,0.772199044237849,"Astrocyte"
"ASPH","ASPH-201",-0.160813830917732,1,1,1,"Astrocyte"
"ATP13A4","ATP13A4-202",0.289965908365957,1,0.590242377819955,0.992039605222728,"Astrocyte"
"ATP13A4","ATP13A4-211",0.289965908365957,1,0.590242377819955,0.992039605222728,"Astrocyte"
"ATP5F1A","ATP5F1A-201",0.0022666566873113,1,0.962027526022268,1,"Astrocyte"
"ATP5F1A","ATP5F1A-202",0.0022666566873113,1,0.962027526022268,1,"Astrocyte"
"ATRX","ATRX-202",-0.0608364662784879,1,1,1,"Astrocyte"
"ATRX","ATRX-213",-0.0243403828390001,1,1,1,"Astrocyte"
"ATRX","ATRX-214",0.0537095233121363,1,0.816729745951484,1,"Astrocyte"
"ATRX","ATRX-201",0.018464193388354,1,0.891913764088617,1,"Astrocyte"
"BAZ2B","BAZ2B-203",4.27221227149221,1,0.0387404620981902,0.622770709405154,"Astrocyte"
"BAZ2B","BAZ2B-202",4.27221227149221,1,0.0387404620981902,0.622770709405154,"Astrocyte"
"BBS2","BBS2-201",1.21999853623254,1,0.269360939281567,0.894656594103876,"Astrocyte"
"BBS2","BBS2-278",1.21999853623254,1,0.269360939281567,0.894656594103876,"Astrocyte"
"BCAN","BCAN-201",1.97535601496566,1,0.15988049699125,0.772199044237849,"Astrocyte"
"BCAN","BCAN-202",1.97535601496566,1,0.15988049699125,0.772199044237849,"Astrocyte"
"BCLAF1","BCLAF1-216",1.79611127185109,1,0.18018333501269,0.806991319578113,"Astrocyte"
"BCLAF1","BCLAF1-206",0.00378513417450677,1,0.950942344073542,1,"Astrocyte"
"BCLAF1","BCLAF1-214",-0.0276186812151877,1,1,1,"Astrocyte"
"BCLAF1","BCLAF1-201",1.47226871777349,1,0.224988082025726,0.888702527460822,"Astrocyte"
"BIRC6","BIRC6-209",2.5736478059261,1,0.108656914947098,0.769811372787835,"Astrocyte"
"BIRC6","BIRC6-201",2.5736478059261,1,0.108656914947098,0.769811372787835,"Astrocyte"
"BLTP1","BLTP1-217",7.97952492722206,1,0.00473093553710181,0.432436304539627,"Astrocyte"
"BLTP1","BLTP1-219",7.97952492722206,1,0.00473093553710181,0.432436304539627,"Astrocyte"
"BMS1","transcript93519.chr10.nnic",0.0363369791878085,1,0.848821275311624,1,"Astrocyte"
"BMS1","BMS1-201",0.0363369791878085,1,0.848821275311624,1,"Astrocyte"
"BRWD1","BRWD1-203",0.0317194281334423,1,0.858644843002341,1,"Astrocyte"
"BRWD1","BRWD1-202",0.0317194281334423,1,0.858644843002341,1,"Astrocyte"
"BSCL2","BSCL2-227",2.25086080139113,1,0.133540099684853,0.772199044237849,"Astrocyte"
"BSCL2","BSCL2-236",0.201117685374925,1,0.653820191129841,1,"Astrocyte"
"BSCL2","BSCL2-203",0.290210183277622,1,0.59008587138187,0.992039605222728,"Astrocyte"
"BTBD8","BTBD8-205",2.76780292673226,1,0.0961780906872469,0.719991004236277,"Astrocyte"
"BTBD8","BTBD8-204",2.76780292673226,1,0.0961780906872469,0.719991004236277,"Astrocyte"
"C1R","C1R-214",2.02966064882094,1,0.154255046880561,0.772199044237849,"Astrocyte"
"C1R","C1R-206",2.02966064882094,1,0.154255046880561,0.772199044237849,"Astrocyte"
"C6orf62","C6orf62-202",0.0610241461384646,1,0.804884497310229,1,"Astrocyte"
"C6orf62","C6orf62-203",0.0610241461384646,1,0.804884497310229,1,"Astrocyte"
"CADM1","CADM1-206",0.503218322563839,1,0.478089422230248,0.949566199374183,"Astrocyte"
"CADM1","CADM1-201",0.503218322563839,1,0.478089422230248,0.949566199374183,"Astrocyte"
"CAPN2","CAPN2-201",1.0147710181277,1,0.313762557559569,0.901932575260889,"Astrocyte"
"CAPN2","CAPN2-206",1.23628547158751,1,0.26618813677921,0.894656594103876,"Astrocyte"
"CAPN2","CAPN2-209",0.195117422354997,1,0.658691127452632,1,"Astrocyte"
"CCDC144BP","CCDC144BP-212",0.0858255620169075,1,0.769552725744124,1,"Astrocyte"
"CCDC144BP","CCDC144BP-208",0.085825562015998,1,0.76955272574531,1,"Astrocyte"
"CCDC186","CCDC186-207",1.41124277027063,1,0.234850195843885,0.888702527460822,"Astrocyte"
"CCDC186","CCDC186-203",1.41124277027063,1,0.234850195843885,0.888702527460822,"Astrocyte"
"CCDC88A","CCDC88A-255",-0.0247480387698147,1,1,1,"Astrocyte"
"CCDC88A","CCDC88A-244",0.466903268459333,1,0.494415270080211,0.949566199374183,"Astrocyte"
"CCDC88A","CCDC88A-242",0.103788369496073,1,0.747329952709717,1,"Astrocyte"
"CCNL2","CCNL2-217",0.123657996340853,1,0.725100470511782,1,"Astrocyte"
"CCNL2","CCNL2-203",0.123657996340853,1,0.725100470511782,1,"Astrocyte"
"CCP110","CCP110-201",0.0715715544987461,1,0.789062192905137,1,"Astrocyte"
"CCP110","CCP110-203",0.0715715544987461,1,0.789062192905137,1,"Astrocyte"
"CCPG1","CCPG1-203",4.58820207655981,1,0.0321927668175942,0.622770709405154,"Astrocyte"
"CCPG1","CCPG1-208",4.58820207655981,1,0.0321927668175942,0.622770709405154,"Astrocyte"
"CDH11","CDH11-219",0.00103195045142002,1,0.974373175528934,1,"Astrocyte"
"CDH11","CDH11-201",0.00103195045142002,1,0.974373175528934,1,"Astrocyte"
"CDKN2AIP","CDKN2AIP-203",3.95810041996828,1,0.0466463142254912,0.623687803361799,"Astrocyte"
"CDKN2AIP","CDKN2AIP-201",3.95810041996839,1,0.0466463142254879,0.623687803361799,"Astrocyte"
"CELF2","CELF2-209",2.0350310443269,1,0.153711046016099,0.772199044237849,"Astrocyte"
"CELF2","CELF2-204",2.0350310443269,1,0.153711046016099,0.772199044237849,"Astrocyte"
"CEP170","CEP170-202",0.00115833499353357,1,0.972849782491008,1,"Astrocyte"
"CEP170","transcript357863.chr1.nnic",0.00115833499353357,1,0.972849782491008,1,"Astrocyte"
"CEP192","CEP192-202",0.198997650995011,1,0.655531132570271,1,"Astrocyte"
"CEP192","CEP192-210",0.198997650995011,1,0.655531132570271,1,"Astrocyte"
"CHD9","CHD9-213",0.666131366555419,1,0.414403648998989,0.949566199374183,"Astrocyte"
"CHD9","CHD9-216",0.155040554488551,1,0.693764223623692,1,"Astrocyte"
"CHD9","CHD9-217",1.48178316593931,1,0.223495737737149,0.888702527460822,"Astrocyte"
"CHD9","CHD9-203",0.00159457211702829,1,0.96814726433094,1,"Astrocyte"
"CIRBP","CIRBP-214",0.508016828192126,1,0.475998618479051,0.949566199374183,"Astrocyte"
"CIRBP","transcript3047.chr19.nic",0.167508843622073,1,0.682335333806384,1,"Astrocyte"
"CIRBP","CIRBP-201",0.544069127056559,1,0.460751223505271,0.949566199374183,"Astrocyte"
"CLASP1","CLASP1-214",1.23014770589998,1,0.267378314715668,0.894656594103876,"Astrocyte"
"CLASP1","CLASP1-207",1.23014770589998,1,0.267378314715668,0.894656594103876,"Astrocyte"
"CLCN3","CLCN3-208",0.856775653062812,1,0.354642577987942,0.910911383148134,"Astrocyte"
"CLCN3","CLCN3-205",0.856775653062812,1,0.354642577987942,0.910911383148134,"Astrocyte"
"CLIP1","CLIP1-210",0.814665066904354,1,0.366744606754415,0.910911383148134,"Astrocyte"
"CLIP1","CLIP1-219",0.814665066904354,1,0.366744606754415,0.910911383148134,"Astrocyte"
"CLIP4","transcript34336.chr2.nic",0.60373127460673,1,0.437157906762385,0.949566199374183,"Astrocyte"
"CLIP4","CLIP4-224",0.603731274606503,1,0.437157906762471,0.949566199374183,"Astrocyte"
"CLU","CLU-202",0.762707664136542,1,0.382482492191999,0.922780110102188,"Astrocyte"
"CLU","CLU-201",0.203998959012097,1,0.651512181058874,1,"Astrocyte"
"CLU","CLU-211",0.695086941865156,1,0.404439493891966,0.949566199374183,"Astrocyte"
"CLU","CLU-215",0.422386846650625,1,0.515748450666168,0.9540850598275,"Astrocyte"
"CMYA5","CMYA5-201",0.0122380035408014,1,0.911913317309834,1,"Astrocyte"
"CMYA5","CMYA5-203",0.0122380035408014,1,0.911913317309834,1,"Astrocyte"
"CNDP2","CNDP2-209",0.767423809830007,1,0.381015199116717,0.921881602460561,"Astrocyte"
"CNDP2","CNDP2-201",0.767423809830007,1,0.381015199116717,0.921881602460561,"Astrocyte"
"CNP","CNP-201",0.547959057862613,1,0.459152823139008,0.949566199374183,"Astrocyte"
"CNP","CNP-202",0.547959057862613,1,0.459152823139008,0.949566199374183,"Astrocyte"
"CNTN1","CNTN1-204",1.23875275899695,1,0.265711563032037,0.894656594103876,"Astrocyte"
"CNTN1","CNTN1-201",1.23875275899695,1,0.265711563032037,0.894656594103876,"Astrocyte"
"COG1","COG1-202",0.109685734591665,1,0.740502206483419,1,"Astrocyte"
"COG1","COG1-201",0.109685734591665,1,0.740502206483419,1,"Astrocyte"
"COLEC12","COLEC12-203",3.63848152872379,1,0.0564584049856928,0.627825523552234,"Astrocyte"
"COLEC12","COLEC12-201",3.63848152872379,1,0.0564584049856928,0.627825523552234,"Astrocyte"
"CPLANE1","CPLANE1-215",0.00196011784595385,1,0.964686619550239,1,"Astrocyte"
"CPLANE1","CPLANE1-213",0.00196011784595385,1,0.964686619550239,1,"Astrocyte"
"CRB1","transcript290195.chr1.nnic",1.17881628834562,1,0.277597107504656,0.898987555842003,"Astrocyte"
"CRB1","CRB1-203",1.17881628834562,1,0.277597107504656,0.898987555842003,"Astrocyte"
"CSGALNACT1","CSGALNACT1-207",0.0060153411303645,1,0.93817915146481,1,"Astrocyte"
"CSGALNACT1","CSGALNACT1-220",0.0060153411303645,1,0.93817915146481,1,"Astrocyte"
"CYP4V2","CYP4V2-201",1.98601232746842,1,0.158758450839347,0.772199044237849,"Astrocyte"
"CYP4V2","CYP4V2-203",1.98601232746842,1,0.158758450839347,0.772199044237849,"Astrocyte"
"DAAM1","DAAM1-201",0.157784087533742,1,0.691204901668902,1,"Astrocyte"
"DAAM1","DAAM1-209",-0.000256322406130494,1,1,1,"Astrocyte"
"DAAM1","DAAM1-207",0.107736382772259,1,0.742736096678623,1,"Astrocyte"
"DARS1","DARS1-201",0.060811958765953,1,0.805217178755959,1,"Astrocyte"
"DARS1","transcript277155.chr2.nic",0.060811958765953,1,0.805217178755959,1,"Astrocyte"
"DDIT4","DDIT4-201",0.00767850916781754,1,0.930173060010822,1,"Astrocyte"
"DDIT4","DDIT4-202",0.00767850916781754,1,0.930173060010822,1,"Astrocyte"
"DDX17","DDX17-202",1.0320724556932,1,0.309672404029662,0.901932575260889,"Astrocyte"
"DDX17","DDX17-201",1.0320724556932,1,0.309672404029662,0.901932575260889,"Astrocyte"
"DDX24","DDX24-208",0.0808460950856897,1,0.776154066786029,1,"Astrocyte"
"DDX24","DDX24-206",0.0808460950856897,1,0.776154066786029,1,"Astrocyte"
"DDX5","DDX5-201",4.48999205672226,1,0.0340938360696922,0.622770709405154,"Astrocyte"
"DDX5","DDX5-215",2.59910607736128,1,0.106924009104689,0.769811372787835,"Astrocyte"
"DDX5","DDX5-212",0.173040814375781,1,0.67742335938536,1,"Astrocyte"
"DKK3","DKK3-217",0.635070495161926,1,0.425501499950846,0.949566199374183,"Astrocyte"
"DKK3","DKK3-201",3.20049859786377,1,0.0736158238974579,0.673744823061517,"Astrocyte"
"DKK3","transcript17545.chr11.nic",0.00305407679297787,1,0.955928379314215,1,"Astrocyte"
"DKK3","DKK3-202",0.38222679995306,1,0.536413893570095,0.965086535012863,"Astrocyte"
"DNM3","DNM3-204",1.41452001702814,1,0.23430749156057,0.888702527460822,"Astrocyte"
"DNM3","DNM3-202",1.41452001702814,1,0.23430749156057,0.888702527460822,"Astrocyte"
"DOCK1","DOCK1-201",1.68443499579132,1,0.19433618670684,0.83800747229936,"Astrocyte"
"DOCK1","DOCK1-206",1.68443499579132,1,0.19433618670684,0.83800747229936,"Astrocyte"
"DOCK7","DOCK7-229",-0.0291522325186406,1,1,1,"Astrocyte"
"DOCK7","DOCK7-219",0.0553914262508215,1,0.813934116369422,1,"Astrocyte"
"DOCK7","DOCK7-204",0.00488107608316568,1,0.944301351036482,1,"Astrocyte"
"DPP7","DPP7-202",0.407963617573387,1,0.523004906370243,0.9540850598275,"Astrocyte"
"DPP7","DPP7-201",0.407963617573387,1,0.523004906370243,0.9540850598275,"Astrocyte"
"DPY19L3","DPY19L3-202",0.489805565352981,1,0.484014050101835,0.949566199374183,"Astrocyte"
"DPY19L3","transcript90266.chr19.nic",0.489805565352981,1,0.484014050101835,0.949566199374183,"Astrocyte"
"DST","DST-222",1.00877621080508,1,0.315196199612923,0.901932575260889,"Astrocyte"
"DST","DST-209",-0.0483096946336445,1,1,1,"Astrocyte"
"DST","DST-240",0.516477018109072,1,0.472348367021914,0.949566199374183,"Astrocyte"
"DST","DST-231",0.179592114562183,1,0.671724005374086,1,"Astrocyte"
"DST","DST-202",-0.0207761123738237,1,1,1,"Astrocyte"
"DST","DST-241",3.7530139175924,1,0.0527123832230764,0.623687803361799,"Astrocyte"
"DYNC2H1","DYNC2H1-202",0.154535974221147,1,0.694237766850146,1,"Astrocyte"
"DYNC2H1","DYNC2H1-209",0.154535974221147,1,0.694237766850146,1,"Astrocyte"
"DZIP3","DZIP3-201",0.00159928867799408,1,0.968100215820965,1,"Astrocyte"
"DZIP3","DZIP3-205",0.00159928867799408,1,0.968100215820965,1,"Astrocyte"
"EDNRB","EDNRB-207",0.326103076339791,1,0.567962798251886,0.984001391210057,"Astrocyte"
"EDNRB","EDNRB-201",0.326103076339791,1,0.567962798251886,0.984001391210057,"Astrocyte"
"EEF1A1","EEF1A1-222",0.113395683317322,1,0.736310829633664,1,"Astrocyte"
"EEF1A1","EEF1A1-201",0.113395683317322,1,0.736310829633664,1,"Astrocyte"
"EFEMP1","EFEMP1-201",3.77885940897977,1,0.0519040305782817,0.623687803361799,"Astrocyte"
"EFEMP1","EFEMP1-202",3.77885940897977,1,0.0519040305782817,0.623687803361799,"Astrocyte"
"EGLN3","EGLN3-201",0.97997959743816,1,0.322203843278094,0.901932575260889,"Astrocyte"
"EGLN3","EGLN3-205",0.97997959743816,1,0.322203843278094,0.901932575260889,"Astrocyte"
"EIF2AK2","EIF2AK2-213",0.0917297627162554,1,0.761989531328742,1,"Astrocyte"
"EIF2AK2","EIF2AK2-201",0.0917297627162554,1,0.761989531328742,1,"Astrocyte"
"EIF4H","EIF4H-212",1.03809159608852,1,0.308265731880286,0.901932575260889,"Astrocyte"
"EIF4H","EIF4H-202",1.03809159608852,1,0.308265731880286,0.901932575260889,"Astrocyte"
"ELOVL5","ELOVL5-201",0.600489615904735,1,0.438391276392291,0.949566199374183,"Astrocyte"
"ELOVL5","ELOVL5-207",0.600489615904735,1,0.438391276392291,0.949566199374183,"Astrocyte"
"EMX2OS","EMX2OS-209",1.8940432738018,1,0.168746584489031,0.772199044237849,"Astrocyte"
"EMX2OS","EMX2OS-204",1.8940432738018,1,0.168746584489031,0.772199044237849,"Astrocyte"
"ENO2","ENO2-211",3.81872372417115,1,0.0506828299970218,0.623687803361799,"Astrocyte"
"ENO2","ENO2-201",3.81872372417115,1,0.0506828299970218,0.623687803361799,"Astrocyte"
"ENPP5","ENPP5-201",0.156350021921867,1,0.692539440205479,1,"Astrocyte"
"ENPP5","ENPP5-202",0.156350021921867,1,0.692539440205479,1,"Astrocyte"
"ENSG00000291073","ENST00000522841",2.05782583483136,1,0.151426092170524,0.772199044237849,"Astrocyte"
"ENSG00000291073","transcript53453.chr16.nnic",2.05782583483136,1,0.151426092170524,0.772199044237849,"Astrocyte"
"ERC1","ERC1-204",0.526717374403347,1,0.467990222361132,0.949566199374183,"Astrocyte"
"ERC1","ERC1-213",0.455512384537769,1,0.499728768580522,0.949566199374183,"Astrocyte"
"ERC1","ERC1-203",0.316257973629263,1,0.573865191929108,0.98603609965624,"Astrocyte"
"ERCC6L2","ERCC6L2-201",1.9908640031382,1,0.158250569548584,0.772199044237849,"Astrocyte"
"ERCC6L2","ERCC6L2-210",NA,1,NA,NA,"Astrocyte"
"ERCC6L2","ERCC6L2-216",0.243376525754229,1,0.621777975790615,1,"Astrocyte"
"ERCC6L2","ERCC6L2-204",1.67143916306907,1,0.196065881286192,0.83800747229936,"Astrocyte"
"ERCC6L2","ERCC6L2-211",15.4532048973675,1,8.45734058530258e-05,0.0712108077282477,"Astrocyte"
"EWSR1","EWSR1-215",0.00656126607646002,1,0.935440646328114,1,"Astrocyte"
"EWSR1","EWSR1-217",0.00656126607646002,1,0.935440646328114,1,"Astrocyte"
"EZH1","EZH1-208",0.00148325238114921,1,0.96927865412616,1,"Astrocyte"
"EZH1","EZH1-202",0.00148325238114921,1,0.96927865412616,1,"Astrocyte"
"EZR","EZR-202",0.552955166582933,1,0.457112722458804,0.949566199374183,"Astrocyte"
"EZR","EZR-201",0.552955166582933,1,0.457112722458804,0.949566199374183,"Astrocyte"
"FADS2","FADS2-202",0.240734186974578,1,0.623676348460062,1,"Astrocyte"
"FADS2","transcript67394.chr11.nic",0.240734186974578,1,0.623676348460062,1,"Astrocyte"
"FAM107A","FAM107A-201",3.71045356436866,1,0.0540726955408685,0.623687803361799,"Astrocyte"
"FAM107A","FAM107A-204",3.71045356436866,1,0.0540726955408685,0.623687803361799,"Astrocyte"
"FAM156B","FAM156B-201",0.526235496499226,1,0.468193849060112,0.949566199374183,"Astrocyte"
"FAM156B","FAM156B-203",0.526235496499226,1,0.468193849060112,0.949566199374183,"Astrocyte"
"FAR1","FAR1-204",0.353352086767529,1,0.552221701190892,0.974239091739677,"Astrocyte"
"FAR1","FAR1-201",0.353352086767529,1,0.552221701190892,0.974239091739677,"Astrocyte"
"FARP1","FARP1-219",-0.130386451161485,1,1,1,"Astrocyte"
"FARP1","FARP1-222",0.367902699540991,1,0.544149701860173,0.970571965876201,"Astrocyte"
"FARP1","FARP1-201",-0.00803852712306252,1,1,1,"Astrocyte"
"FASTKD2","FASTKD2-201",0.778822739529716,1,0.377501429849726,0.92132233024194,"Astrocyte"
"FASTKD2","FASTKD2-202",0.778822739529716,1,0.377501429849726,0.92132233024194,"Astrocyte"
"FAT1","FAT1-201",1.38471637685325,1,0.239299407599129,0.888702527460822,"Astrocyte"
"FAT1","transcript220642.chr4.nic",1.38471637685325,1,0.239299407599129,0.888702527460822,"Astrocyte"
"FBXL4","FBXL4-202",0.306510431476227,1,0.579829460216817,0.988292318831094,"Astrocyte"
"FBXL4","FBXL4-201",0.306510431476227,1,0.579829460216817,0.988292318831094,"Astrocyte"
"FBXO21","FBXO21-207",0.102290783120225,1,0.749097732759938,1,"Astrocyte"
"FBXO21","FBXO21-201",0.102290783120225,1,0.749097732759938,1,"Astrocyte"
"FNBP4","FNBP4-201",0.27524663878512,1,0.599833799768484,0.992180723410881,"Astrocyte"
"FNBP4","FNBP4-213",0.27524663878512,1,0.599833799768484,0.992180723410881,"Astrocyte"
"FTH1","FTH1-208",1.44486740239063,1,0.229353310123915,0.888702527460822,"Astrocyte"
"FTH1","FTH1-201",1.44486740239063,1,0.229353310123915,0.888702527460822,"Astrocyte"
"G3BP1","G3BP1-202",0.0114351100730516,1,0.914840487605548,1,"Astrocyte"
"G3BP1","G3BP1-201",0.0114351100730516,1,0.914840487605548,1,"Astrocyte"
"GABRA2","GABRA2-202",2.37737289695269,1,0.123104414992511,0.772199044237849,"Astrocyte"
"GABRA2","GABRA2-215",1.38085467285714,1,0.239955619110221,0.888702527460822,"Astrocyte"
"GABRA2","GABRA2-201",0.240248617542875,1,0.624026607737855,1,"Astrocyte"
"GAN","GAN-203",6.92419800219682,1,0.00850371191049281,0.435955604841307,"Astrocyte"
"GAN","GAN-202",6.92419800219682,1,0.00850371191049281,0.435955604841307,"Astrocyte"
"GCC2","GCC2-223",0.155964270371896,1,0.692899627021759,1,"Astrocyte"
"GCC2","GCC2-218",0.155964270371896,1,0.692899627021759,1,"Astrocyte"
"GFAP","GFAP-203",0.929840216471348,1,0.334904448169487,0.906368640737056,"Astrocyte"
"GFAP","GFAP-230",0.553455346511328,1,0.456909268475069,0.949566199374183,"Astrocyte"
"GFAP","GFAP-214",2.52113721960995,1,0.11232955002824,0.772141608338326,"Astrocyte"
"GFAP","GFAP-237",0.432799741800409,1,0.510618345736393,0.953305204235128,"Astrocyte"
"GJB6","GJB6-201",0.0564242283244312,1,0.81223956227064,1,"Astrocyte"
"GJB6","GJB6-213",0.0564242283244312,1,0.81223956227064,1,"Astrocyte"
"GLUL","GLUL-212",0.524848949135048,1,0.468780555778249,0.949566199374183,"Astrocyte"
