"gene_id","feature_id","gene_ofdr","tx_ofdr","cell_type"
"CCPG1","CCPG1-203",0.544196292500983,NA,"Astrocyte"
"CCPG1","CCPG1-208",0.544196292500983,NA,"Astrocyte"
"CDH11","CDH11-219",0.994986006060379,NA,"Astrocyte"
"CDH11","CDH11-201",0.994986006060379,NA,"Astrocyte"
"CDKN2AIP","CDKN2AIP-203",0.544196292500983,NA,"Astrocyte"
"CDKN2AIP","CDKN2AIP-201",0.544196292500983,NA,"Astrocyte"
"CELF2","CELF2-209",0.731420669708871,NA,"Astrocyte"
"CELF2","CELF2-204",0.731420669708871,NA,"Astrocyte"
"CEP170","CEP170-202",0.994986006060379,NA,"Astrocyte"
"CEP170","transcript357863.chr1.nnic",0.994986006060379,NA,"Astrocyte"
"CEP192","CEP192-202",0.994986006060379,NA,"Astrocyte"
"CEP192","CEP192-210",0.994986006060379,NA,"Astrocyte"
"CHD9","CHD9-213",0.971984650701621,NA,"Astrocyte"
"CHD9","CHD9-216",0.971984650701621,NA,"Astrocyte"
"CHD9","CHD9-217",0.971984650701621,NA,"Astrocyte"
"CHD9","CHD9-203",0.971984650701621,NA,"Astrocyte"
"CIRBP","CIRBP-214",0.994986006060379,NA,"Astrocyte"
"CIRBP","transcript3047.chr19.nic",0.994986006060379,NA,"Astrocyte"
"CIRBP","CIRBP-201",0.994986006060379,NA,"Astrocyte"
"CLASP1","CLASP1-214",0.87054289532508,NA,"Astrocyte"
"CLASP1","CLASP1-207",0.87054289532508,NA,"Astrocyte"
"CLCN3","CLCN3-208",0.892913969668378,NA,"Astrocyte"
"CLCN3","CLCN3-205",0.892913969668378,NA,"Astrocyte"
"CLIP1","CLIP1-210",0.892913969668378,NA,"Astrocyte"
"CLIP1","CLIP1-219",0.892913969668378,NA,"Astrocyte"
"CLIP4","transcript34336.chr2.nic",0.912550397065065,NA,"Astrocyte"
"CLIP4","CLIP4-224",0.912550397065065,NA,"Astrocyte"
"CLU","CLU-202",0.987385029025617,NA,"Astrocyte"
"CLU","CLU-201",0.987385029025617,NA,"Astrocyte"
"CLU","CLU-211",0.987385029025617,NA,"Astrocyte"
"CLU","CLU-215",0.987385029025617,NA,"Astrocyte"
"CMYA5","CMYA5-201",0.994986006060379,NA,"Astrocyte"
"CMYA5","CMYA5-203",0.994986006060379,NA,"Astrocyte"
"CNDP2","CNDP2-209",0.893326176307437,NA,"Astrocyte"
"CNDP2","CNDP2-201",0.893326176307437,NA,"Astrocyte"
"CNP","CNP-201",0.912550397065065,NA,"Astrocyte"
"CNP","CNP-202",0.912550397065065,NA,"Astrocyte"
"CNTN1","CNTN1-204",0.87054289532508,NA,"Astrocyte"
"CNTN1","CNTN1-201",0.87054289532508,NA,"Astrocyte"
"COG1","COG1-202",0.994986006060379,NA,"Astrocyte"
"COG1","COG1-201",0.994986006060379,NA,"Astrocyte"
"COLEC12","COLEC12-203",0.544196292500983,NA,"Astrocyte"
"COLEC12","COLEC12-201",0.544196292500983,NA,"Astrocyte"
"CPLANE1","CPLANE1-215",0.994986006060379,NA,"Astrocyte"
"CPLANE1","CPLANE1-213",0.994986006060379,NA,"Astrocyte"
"CRB1","transcript290195.chr1.nnic",0.87569269367378,NA,"Astrocyte"
"CRB1","CRB1-203",0.87569269367378,NA,"Astrocyte"
"CSGALNACT1","CSGALNACT1-207",0.994986006060379,NA,"Astrocyte"
"CSGALNACT1","CSGALNACT1-220",0.994986006060379,NA,"Astrocyte"
"CYP4V2","CYP4V2-201",0.731420669708871,NA,"Astrocyte"
"CYP4V2","CYP4V2-203",0.731420669708871,NA,"Astrocyte"
"DAAM1","DAAM1-201",0.994986006060379,NA,"Astrocyte"
"DAAM1","DAAM1-209",0.994986006060379,NA,"Astrocyte"
"DAAM1","DAAM1-207",0.994986006060379,NA,"Astrocyte"
"DARS1","DARS1-201",0.994986006060379,NA,"Astrocyte"
"DARS1","transcript277155.chr2.nic",0.994986006060379,NA,"Astrocyte"
"DDIT4","DDIT4-201",0.994986006060379,NA,"Astrocyte"
"DDIT4","DDIT4-202",0.994986006060379,NA,"Astrocyte"
"DDX17","DDX17-202",0.887344332932886,NA,"Astrocyte"
"DDX17","DDX17-201",0.887344332932886,NA,"Astrocyte"
"DDX24","DDX24-208",0.994986006060379,NA,"Astrocyte"
"DDX24","DDX24-206",0.994986006060379,NA,"Astrocyte"
"DDX5","DDX5-201",0.731420669708871,NA,"Astrocyte"
"DDX5","DDX5-215",0.731420669708871,NA,"Astrocyte"
"DDX5","DDX5-212",0.731420669708871,NA,"Astrocyte"
"DKK3","DKK3-217",0.887344332932886,NA,"Astrocyte"
"DKK3","DKK3-201",0.887344332932886,NA,"Astrocyte"
"DKK3","transcript17545.chr11.nic",0.887344332932886,NA,"Astrocyte"
"DKK3","DKK3-202",0.887344332932886,NA,"Astrocyte"
"DNM3","DNM3-204",0.86554941292322,NA,"Astrocyte"
"DNM3","DNM3-202",0.86554941292322,NA,"Astrocyte"
"DOCK1","DOCK1-201",0.809224752691822,NA,"Astrocyte"
"DOCK1","DOCK1-206",0.809224752691822,NA,"Astrocyte"
"DOCK7","DOCK7-229",0.994986006060379,NA,"Astrocyte"
"DOCK7","DOCK7-219",0.994986006060379,NA,"Astrocyte"
"DOCK7","DOCK7-204",0.994986006060379,NA,"Astrocyte"
"DPP7","DPP7-202",0.929421289696732,NA,"Astrocyte"
"DPP7","DPP7-201",0.929421289696732,NA,"Astrocyte"
"DPY19L3","DPY19L3-202",0.912550397065065,NA,"Astrocyte"
"DPY19L3","transcript90266.chr19.nic",0.912550397065065,NA,"Astrocyte"
"DST","DST-222",0.912550397065065,NA,"Astrocyte"
"DST","DST-209",0.912550397065065,NA,"Astrocyte"
"DST","DST-240",0.912550397065065,NA,"Astrocyte"
"DST","DST-231",0.912550397065065,NA,"Astrocyte"
"DST","DST-202",0.912550397065065,NA,"Astrocyte"
"DST","DST-241",0.912550397065065,NA,"Astrocyte"
"DYNC2H1","DYNC2H1-202",0.994986006060379,NA,"Astrocyte"
"DYNC2H1","DYNC2H1-209",0.994986006060379,NA,"Astrocyte"
"DZIP3","DZIP3-201",0.994986006060379,NA,"Astrocyte"
"DZIP3","DZIP3-205",0.994986006060379,NA,"Astrocyte"
"EDNRB","EDNRB-207",0.966093583301001,NA,"Astrocyte"
"EDNRB","EDNRB-201",0.966093583301001,NA,"Astrocyte"
"EEF1A1","EEF1A1-222",0.994986006060379,NA,"Astrocyte"
"EEF1A1","EEF1A1-201",0.994986006060379,NA,"Astrocyte"
"EFEMP1","EFEMP1-201",0.544196292500983,NA,"Astrocyte"
"EFEMP1","EFEMP1-202",0.544196292500983,NA,"Astrocyte"
"EGLN3","EGLN3-201",0.887344332932886,NA,"Astrocyte"
"EGLN3","EGLN3-205",0.887344332932886,NA,"Astrocyte"
"EIF2AK2","EIF2AK2-213",0.994986006060379,NA,"Astrocyte"
"EIF2AK2","EIF2AK2-201",0.994986006060379,NA,"Astrocyte"
"EIF4H","EIF4H-212",0.887344332932886,NA,"Astrocyte"
"EIF4H","EIF4H-202",0.887344332932886,NA,"Astrocyte"
"ELOVL5","ELOVL5-201",0.912550397065065,NA,"Astrocyte"
"ELOVL5","ELOVL5-207",0.912550397065065,NA,"Astrocyte"
"EMX2OS","EMX2OS-209",0.741203352122706,NA,"Astrocyte"
"EMX2OS","EMX2OS-204",0.741203352122706,NA,"Astrocyte"
"ENO2","ENO2-211",0.544196292500983,NA,"Astrocyte"
"ENO2","ENO2-201",0.544196292500983,NA,"Astrocyte"
"ENPP5","ENPP5-201",0.994986006060379,NA,"Astrocyte"
"ENPP5","ENPP5-202",0.994986006060379,NA,"Astrocyte"
"ENSG00000291073","ENST00000522841",0.731420669708871,NA,"Astrocyte"
"ENSG00000291073","transcript53453.chr16.nnic",0.731420669708871,NA,"Astrocyte"
"ERC1","ERC1-204",0.994986006060379,NA,"Astrocyte"
"ERC1","ERC1-213",0.994986006060379,NA,"Astrocyte"
"ERC1","ERC1-203",0.994986006060379,NA,"Astrocyte"
"ERCC6L2","ERCC6L2-201",0.0111352173143806,1,"Astrocyte"
"ERCC6L2","ERCC6L2-210",0.0111352173143806,NA,"Astrocyte"
"ERCC6L2","ERCC6L2-216",0.0111352173143806,1,"Astrocyte"
"ERCC6L2","ERCC6L2-204",0.0111352173143806,1,"Astrocyte"
"ERCC6L2","ERCC6L2-211",0.0111352173143806,0.0880409154929998,"Astrocyte"
"EWSR1","EWSR1-215",0.994986006060379,NA,"Astrocyte"
"EWSR1","EWSR1-217",0.994986006060379,NA,"Astrocyte"
"EZH1","EZH1-208",0.994986006060379,NA,"Astrocyte"
"EZH1","EZH1-202",0.994986006060379,NA,"Astrocyte"
"EZR","EZR-202",0.912550397065065,NA,"Astrocyte"
"EZR","EZR-201",0.912550397065065,NA,"Astrocyte"
"FADS2","FADS2-202",0.994986006060379,NA,"Astrocyte"
"FADS2","transcript67394.chr11.nic",0.994986006060379,NA,"Astrocyte"
"FAM107A","FAM107A-201",0.544196292500983,NA,"Astrocyte"
"FAM107A","FAM107A-204",0.544196292500983,NA,"Astrocyte"
"FAM156B","FAM156B-201",0.912550397065065,NA,"Astrocyte"
"FAM156B","FAM156B-203",0.912550397065065,NA,"Astrocyte"
"FAR1","FAR1-204",0.953337961757411,NA,"Astrocyte"
"FAR1","FAR1-201",0.953337961757411,NA,"Astrocyte"
"FARP1","FARP1-219",0.994986006060379,NA,"Astrocyte"
"FARP1","FARP1-222",0.994986006060379,NA,"Astrocyte"
"FARP1","FARP1-201",0.994986006060379,NA,"Astrocyte"
"FASTKD2","FASTKD2-201",0.892913969668378,NA,"Astrocyte"
"FASTKD2","FASTKD2-202",0.892913969668378,NA,"Astrocyte"
"FAT1","FAT1-201",0.86554941292322,NA,"Astrocyte"
"FAT1","transcript220642.chr4.nic",0.86554941292322,NA,"Astrocyte"
"FBXL4","FBXL4-202",0.971984650701621,NA,"Astrocyte"
"FBXL4","FBXL4-201",0.971984650701621,NA,"Astrocyte"
"FBXO21","FBXO21-207",0.994986006060379,NA,"Astrocyte"
"FBXO21","FBXO21-201",0.994986006060379,NA,"Astrocyte"
"FNBP4","FNBP4-201",0.987385029025617,NA,"Astrocyte"
"FNBP4","FNBP4-213",0.987385029025617,NA,"Astrocyte"
"FTH1","FTH1-208",0.86554941292322,NA,"Astrocyte"
"FTH1","FTH1-201",0.86554941292322,NA,"Astrocyte"
"G3BP1","G3BP1-202",0.994986006060379,NA,"Astrocyte"
"G3BP1","G3BP1-201",0.994986006060379,NA,"Astrocyte"
"GABRA2","GABRA2-202",0.912550397065065,NA,"Astrocyte"
"GABRA2","GABRA2-215",0.912550397065065,NA,"Astrocyte"
"GABRA2","GABRA2-201",0.912550397065065,NA,"Astrocyte"
"GAN","GAN-203",0.421541147563001,NA,"Astrocyte"
"GAN","GAN-202",0.421541147563001,NA,"Astrocyte"
"GCC2","GCC2-223",0.994986006060379,NA,"Astrocyte"
"GCC2","GCC2-218",0.994986006060379,NA,"Astrocyte"
"GFAP","GFAP-203",0.892913969668378,NA,"Astrocyte"
"GFAP","GFAP-230",0.892913969668378,NA,"Astrocyte"
"GFAP","GFAP-214",0.892913969668378,NA,"Astrocyte"
"GFAP","GFAP-237",0.892913969668378,NA,"Astrocyte"
"GJB6","GJB6-201",0.994986006060379,NA,"Astrocyte"
"GJB6","GJB6-213",0.994986006060379,NA,"Astrocyte"
"GLUL","GLUL-212",0.912550397065065,NA,"Astrocyte"
"GLUL","GLUL-202",0.912550397065065,NA,"Astrocyte"
"GOLGB1","GOLGB1-201",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-205",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-248",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-211",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-243",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-208",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-240",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-232",0.994986006060379,NA,"Astrocyte"
"GOLGB1","GOLGB1-212",0.994986006060379,NA,"Astrocyte"
"GPC5","transcript73449.chr13.nnic",0.538629088483025,NA,"Astrocyte"
"GPC5","GPC5-201",0.538629088483025,NA,"Astrocyte"
"GPM6A","GPM6A-202",0.912550397065065,NA,"Astrocyte"
"GPM6A","GPM6A-201",0.912550397065065,NA,"Astrocyte"
"GPM6B","transcript16090.chrX.nic",0.994986006060379,NA,"Astrocyte"
"GPM6B","GPM6B-205",0.994986006060379,NA,"Astrocyte"
"GPM6B","GPM6B-203",0.994986006060379,NA,"Astrocyte"
"GRAMD2B","GRAMD2B-219",0.887344332932886,NA,"Astrocyte"
"GRAMD2B","GRAMD2B-201",0.887344332932886,NA,"Astrocyte"
"GRIA2","GRIA2-231",0.912550397065065,NA,"Astrocyte"
"GRIA2","GRIA2-227",0.912550397065065,NA,"Astrocyte"
"GRIA2","GRIA2-220",0.912550397065065,NA,"Astrocyte"
"GRIA2","GRIA2-205",0.912550397065065,NA,"Astrocyte"
"GSN","GSN-207",0.912550397065065,NA,"Astrocyte"
"GSN","GSN-204",0.912550397065065,NA,"Astrocyte"
"HCG18","HCG18-246",0.87054289532508,NA,"Astrocyte"
"HCG18","HCG18-242",0.87054289532508,NA,"Astrocyte"
"HECTD4","HECTD4-202",0.892913969668378,NA,"Astrocyte"
"HECTD4","HECTD4-216",0.892913969668378,NA,"Astrocyte"
"HELZ","HELZ-202",0.987385029025617,NA,"Astrocyte"
"HELZ","HELZ-201",0.987385029025617,NA,"Astrocyte"
"HGF","HGF-211",0.994986006060379,NA,"Astrocyte"
"HGF","HGF-201",0.994986006060379,NA,"Astrocyte"
"HGF","HGF-209",0.994986006060379,NA,"Astrocyte"
"HMGN1","HMGN1-216",0.994986006060379,NA,"Astrocyte"
"HMGN1","HMGN1-220",0.994986006060379,NA,"Astrocyte"
"HNRNPA1","HNRNPA1-209",0.994986006060379,NA,"Astrocyte"
"HNRNPA1","HNRNPA1-203",0.994986006060379,NA,"Astrocyte"
"HNRNPA3","HNRNPA3-211",0.731420669708871,NA,"Astrocyte"
"HNRNPA3","HNRNPA3-216",0.731420669708871,NA,"Astrocyte"
"HNRNPF","HNRNPF-208",0.994986006060379,NA,"Astrocyte"
"HNRNPF","HNRNPF-203",0.994986006060379,NA,"Astrocyte"
"HNRNPU","HNRNPU-226",0.921578375710384,NA,"Astrocyte"
"HNRNPU","HNRNPU-205",0.921578375710384,NA,"Astrocyte"
"HOOK3","HOOK3-201",0.892913969668378,NA,"Astrocyte"
"HOOK3","HOOK3-204",0.892913969668378,NA,"Astrocyte"
"HSP90AA1","HSP90AA1-202",0.887344332932886,NA,"Astrocyte"
"HSP90AA1","HSP90AA1-201",0.887344332932886,NA,"Astrocyte"
"HSP90B1","HSP90B1-234",0.994986006060379,NA,"Astrocyte"
"HSP90B1","HSP90B1-201",0.994986006060379,NA,"Astrocyte"
"HSP90B1","HSP90B1-213",0.994986006060379,NA,"Astrocyte"
"HSPA5","HSPA5-201",0.731420669708871,NA,"Astrocyte"
"HSPA5","HSPA5-206",0.731420669708871,NA,"Astrocyte"
"HSPA9","HSPA9-220",0.957154405501132,NA,"Astrocyte"
"HSPA9","HSPA9-201",0.957154405501132,NA,"Astrocyte"
"IFIT3","IFIT3-206",0.994986006060379,NA,"Astrocyte"
"IFIT3","IFIT3-202",0.994986006060379,NA,"Astrocyte"
"ILVBL","ILVBL-201",0.994986006060379,NA,"Astrocyte"
"ILVBL","transcript33673.chr19.nic",0.994986006060379,NA,"Astrocyte"
"IQCA1","IQCA1-204",0.887344332932886,NA,"Astrocyte"
"IQCA1","IQCA1-206",0.887344332932886,NA,"Astrocyte"
"IQCA1","IQCA1-201",0.887344332932886,NA,"Astrocyte"
"ITGA6","transcript323779.chr2.nic",0.731420669708871,NA,"Astrocyte"
"ITGA6","transcript324399.chr2.nic",0.731420669708871,NA,"Astrocyte"
"ITGA6","ITGA6-212",0.731420669708871,NA,"Astrocyte"
"ITGB4","ITGB4-203",0.994986006060379,NA,"Astrocyte"
"ITGB4","ITGB4-202",0.994986006060379,NA,"Astrocyte"
"KAT2A","KAT2A-201",0.912550397065065,NA,"Astrocyte"
"KAT2A","KAT2A-202",0.912550397065065,NA,"Astrocyte"
"KAT6A","KAT6A-211",0.731420669708871,NA,"Astrocyte"
"KAT6A","KAT6A-207",0.731420669708871,NA,"Astrocyte"
"KIF21A","KIF21A-201",0.86554941292322,NA,"Astrocyte"
"KIF21A","KIF21A-202",0.86554941292322,NA,"Astrocyte"
"KLHL24","KLHL24-205",0.478954683112621,NA,"Astrocyte"
"KLHL24","KLHL24-201",0.478954683112621,NA,"Astrocyte"
"KMT2C","KMT2C-215",0.912550397065065,NA,"Astrocyte"
"KMT2C","KMT2C-266",0.912550397065065,NA,"Astrocyte"
"KMT2C","KMT2C-222",0.912550397065065,NA,"Astrocyte"
"LAMP2","LAMP2-201",0.994986006060379,NA,"Astrocyte"
"LAMP2","LAMP2-202",0.994986006060379,NA,"Astrocyte"
"LANCL1","LANCL1-207",0.994986006060379,NA,"Astrocyte"
"LANCL1","transcript371255.chr2.nnic",0.994986006060379,NA,"Astrocyte"
"LATS1","LATS1-207",0.994986006060379,NA,"Astrocyte"
"LATS1","LATS1-202",0.994986006060379,NA,"Astrocyte"
"LGI1","LGI1-202",0.994986006060379,NA,"Astrocyte"
"LGI1","LGI1-206",0.994986006060379,NA,"Astrocyte"
"LGI4","LGI4-201",0.887344332932886,NA,"Astrocyte"
"LGI4","LGI4-202",0.887344332932886,NA,"Astrocyte"
"LINC00461","LINC00461-218",0.731420669708871,NA,"Astrocyte"
"LINC00461","LINC00461-236",0.731420669708871,NA,"Astrocyte"
"LINC00461","LINC00461-230",0.731420669708871,NA,"Astrocyte"
"LMAN2","LMAN2-211",0.912550397065065,NA,"Astrocyte"
"LMAN2","LMAN2-209",0.912550397065065,NA,"Astrocyte"
"LMAN2","LMAN2-201",0.912550397065065,NA,"Astrocyte"
"LMNA","LMNA-238",0.87054289532508,NA,"Astrocyte"
"LMNA","LMNA-242",0.87054289532508,NA,"Astrocyte"
"LMNA","LMNA-205",0.87054289532508,NA,"Astrocyte"
"LRRC8A","LRRC8A-203",0.887344332932886,NA,"Astrocyte"
"LRRC8A","LRRC8A-201",0.887344332932886,NA,"Astrocyte"
"LUC7L3","LUC7L3-208",0.887344332932886,NA,"Astrocyte"
"LUC7L3","LUC7L3-202",0.887344332932886,NA,"Astrocyte"
"MACF1","MACF1-226",0.892913969668378,NA,"Astrocyte"
"MACF1","MACF1-203",0.892913969668378,NA,"Astrocyte"
