"gene_id","feature_id","lr","df","pvalue","adj_pvalue","cell_type"
"ANKRD26","ANKRD26-202",0.701203932365615,1,0.402379451011067,0.980009569681584,"OPC"
"ANKRD26","ANKRD26-201",0.701203932365615,1,0.402379451011067,0.980009569681584,"OPC"
"ANKRD36C","ANKRD36C-201",0.00776665714420233,1,0.929774433704476,1,"OPC"
"ANKRD36C","ANKRD36C-202",0.00776665714420233,1,0.929774433704476,1,"OPC"
"ANKRD44","ANKRD44-204",0.54444790773266,1,0.460595192452858,0.980009569681584,"OPC"
"ANKRD44","ANKRD44-201",-0.035493975733857,1,1,1,"OPC"
"ANKRD44","ANKRD44-209",1.21005194606175,1,0.271321834352558,0.970016131167705,"OPC"
"ANKRD44","transcript350027.chr2.nic",0.272679310171611,1,0.601540105013975,0.996137853613571,"OPC"
"ANKRD46","ANKRD46-201",0.0188250342966398,1,0.890869270790666,1,"OPC"
"ANKRD46","ANKRD46-204",0.0188250342966398,1,0.890869270790666,1,"OPC"
"ANKZF1","ANKZF1-211",0.309874915510647,1,0.577756952316555,0.996137853613571,"OPC"
"ANKZF1","ANKZF1-218",0.309874915510647,1,0.577756952316555,0.996137853613571,"OPC"
"AP2M1","AP2M1-202",0.587787571785157,1,0.443275928460937,0.980009569681584,"OPC"
"AP2M1","AP2M1-225",0.246494153721869,1,0.619554542018566,0.996137853613571,"OPC"
"AP2M1","AP2M1-208",0.117167178157615,1,0.732127456833386,0.997307788728553,"OPC"
"AP3M1","AP3M1-202",1.14025946890405,1,0.285597507114985,0.970016131167705,"OPC"
"AP3M1","AP3M1-201",1.14025946890405,1,0.285597507114985,0.970016131167705,"OPC"
"APC","APC-201",0.0439042230120776,1,0.834031906872449,1,"OPC"
"APC","APC-205",0.0439042230120776,1,0.834031906872449,1,"OPC"
"APLP1","APLP1-212",2.49076616959354,1,0.114515964662368,0.888272033318002,"OPC"
"APLP1","APLP1-201",2.49076616959354,1,0.114515964662368,0.888272033318002,"OPC"
"APLP2","APLP2-203",0.302503335055405,1,0.582317294062781,0.996137853613571,"OPC"
"APLP2","APLP2-210",0.302503335055405,1,0.582317294062781,0.996137853613571,"OPC"
"APP","APP-204",1.42279346074611,1,0.232944159866532,0.969150332733256,"OPC"
"APP","APP-202",1.86079176939347,1,0.172533446536976,0.949923827040899,"OPC"
"APP","APP-201",0.0658318040605081,1,0.797505261167221,1,"OPC"
"APPL2","APPL2-201",0.3522890553715,1,0.552820202840312,0.996137853613571,"OPC"
"APPL2","transcript148299.chr12.nic",0.3522890553715,1,0.552820202840312,0.996137853613571,"OPC"
"ARAP2","ARAP2-201",2.00342684007046,1,0.156944036824328,0.949923827040899,"OPC"
"ARAP2","ARAP2-206",2.00342684007046,1,0.156944036824328,0.949923827040899,"OPC"
"ARHGAP21","ARHGAP21-214",8.82522691654231e-05,1,0.992504568939823,1,"OPC"
"ARHGAP21","ARHGAP21-201",8.82522691654231e-05,1,0.992504568939823,1,"OPC"
"ARHGAP5","ARHGAP5-209",2.06486775963822,1,0.150728003244852,0.949923827040899,"OPC"
"ARHGAP5","ARHGAP5-202",2.06486775963822,1,0.150728003244852,0.949923827040899,"OPC"
"ARHGEF4","ARHGEF4-208",0.519683298187715,1,0.470976809230517,0.980009569681584,"OPC"
"ARHGEF4","ARHGEF4-205",0.519683298187715,1,0.470976809230517,0.980009569681584,"OPC"
"ARID4B","ARID4B-201",0.98794413459359,1,0.320245365582887,0.980009569681584,"OPC"
"ARID4B","ARID4B-202",0.98794413459359,1,0.320245365582887,0.980009569681584,"OPC"
"ARID5A","ARID5A-201",0.162253258149576,1,0.687090413081693,0.996137853613571,"OPC"
"ARID5A","ARID5A-202",0.162253258149576,1,0.687090413081693,0.996137853613571,"OPC"
"ARMCX3","ARMCX3-201",0.119155333036815,1,0.729952410550171,0.997307788728553,"OPC"
"ARMCX3","ARMCX3-203",0.119155333036815,1,0.729952410550171,0.997307788728553,"OPC"
"ASCC3","ASCC3-207",2.79867554835187,1,0.094342209102482,0.879750890861605,"OPC"
"ASCC3","ASCC3-204",2.79867554835187,1,0.094342209102482,0.879750890861605,"OPC"
"ASH1L","ASH1L-210",4.01707749875163,1,0.0450416994505123,0.879750890861605,"OPC"
"ASH1L","ASH1L-213",2.10712443444959,1,0.146614595751754,0.949923827040899,"OPC"
"ASH1L","ASH1L-215",0.0105029697622285,1,0.918372514039371,1,"OPC"
"ASPH","ASPH-203",2.88390083097454,1,0.0894690433684245,0.879750890861605,"OPC"
"ASPH","ASPH-201",2.88390083097454,1,0.0894690433684245,0.879750890861605,"OPC"
"ATP13A4","ATP13A4-202",7.58879161315167,1,0.00587323040377774,0.526755351838816,"OPC"
"ATP13A4","ATP13A4-211",7.58879161315167,1,0.00587323040377774,0.526755351838816,"OPC"
"ATP2B1","ATP2B1-207",0.212548065519513,1,0.644777545004137,0.996137853613571,"OPC"
"ATP2B1","ATP2B1-202",0.212548065519513,1,0.644777545004137,0.996137853613571,"OPC"
"ATP6V0E2","ATP6V0E2-202",0.755400311387007,1,0.384771827793495,0.980009569681584,"OPC"
"ATP6V0E2","ATP6V0E2-203",0.755400311387007,1,0.384771827793495,0.980009569681584,"OPC"
"ATP6V1B2","ATP6V1B2-206",2.89962591599874,1,0.0886001118561978,0.879750890861605,"OPC"
"ATP6V1B2","ATP6V1B2-201",2.89962591599874,1,0.0886001118561978,0.879750890861605,"OPC"
"ATRNL1","ATRNL1-201",0.136626832840875,1,0.711657695096149,0.996137853613571,"OPC"
"ATRNL1","transcript195202.chr10.nnic",0.136626832840875,1,0.711657695096149,0.996137853613571,"OPC"
"ATRX","ATRX-202",0.07121626244043,1,0.789574066054799,1,"OPC"
"ATRX","ATRX-213",1.08578688195848,1,0.297406588451244,0.976956524038597,"OPC"
"ATRX","ATRX-214",1.00320447511331,1,0.316536359068845,0.980009569681584,"OPC"
"ATRX","ATRX-201",-0.121354979477474,1,1,1,"OPC"
"BAALC","BAALC-205",0.187470075438682,1,0.665030646088538,0.996137853613571,"OPC"
"BAALC","BAALC-203",0.187470075438682,1,0.665030646088538,0.996137853613571,"OPC"
"BAZ2B","BAZ2B-203",0.197907457503334,1,0.656415214164094,0.996137853613571,"OPC"
"BAZ2B","BAZ2B-202",0.197907457503334,1,0.656415214164094,0.996137853613571,"OPC"
"BBS2","BBS2-220",0.202308169136018,1,0.652864173694656,0.996137853613571,"OPC"
"BBS2","BBS2-201",1.02748505065659,1,0.310750089738571,0.980009569681584,"OPC"
"BBS2","BBS2-278",1.93767052464204,1,0.163921688266199,0.949923827040899,"OPC"
"BBX","BBX-201",0.162830756061453,1,0.686563568742581,0.996137853613571,"OPC"
"BBX","BBX-206",0.162830756061453,1,0.686563568742581,0.996137853613571,"OPC"
"BCAN","BCAN-201",0.0313533917069435,1,0.859454278170535,1,"OPC"
"BCAN","BCAN-202",0.0313533917069435,1,0.859454278170535,1,"OPC"
"BLTP1","BLTP1-217",0.199868461197752,1,0.654827041297792,0.996137853613571,"OPC"
"BLTP1","BLTP1-219",-0.00375460358361579,1,1,1,"OPC"
"BLTP1","BLTP1-223",0.388612682822782,1,0.533029537333136,0.991326784006261,"OPC"
"BMS1","transcript93504.chr10.nnic",0.0607058411724211,1,0.805383787934457,1,"OPC"
"BMS1","transcript93519.chr10.nnic",0.139950895367406,1,0.708329833813101,0.996137853613571,"OPC"
"BMS1","BMS1-201",0.0561494762301891,1,0.812688747428029,1,"OPC"
"BRWD1","BRWD1-203",2.53188414209808,1,0.111566926901595,0.884522321015409,"OPC"
"BRWD1","BRWD1-202",3.60622581132657,1,0.0575636170640804,0.879750890861605,"OPC"
"BRWD1","BRWD1-201",0.0736078791528598,1,0.786154369057648,1,"OPC"
"BSCL2","BSCL2-236",4.70293805004098,1,0.0301111014739618,0.879750890861605,"OPC"
"BSCL2","BSCL2-203",4.70293805004098,1,0.0301111014739618,0.879750890861605,"OPC"
"C10orf90","transcript213055.chr10.nnic",1.77402454130959,1,0.18288479359843,0.949923827040899,"OPC"
"C10orf90","C10orf90-208",1.77402454130959,1,0.18288479359843,0.949923827040899,"OPC"
"C18orf25","C18orf25-205",0.0583714902785459,1,0.809088630153306,1,"OPC"
"C18orf25","C18orf25-206",0.0583714902785459,1,0.809088630153306,1,"OPC"
"CACNB4","CACNB4-272",0.00109449912372384,1,0.973608227804451,1,"OPC"
"CACNB4","CACNB4-235",0.00109449912372384,1,0.973608227804451,1,"OPC"
"CALM2","CALM2-209",0.287131964254399,1,0.592064324236017,0.996137853613571,"OPC"
"CALM2","CALM2-205",0.287131964254399,1,0.592064324236017,0.996137853613571,"OPC"
"CAMTA1","CAMTA1-210",1.37146009284635,1,0.241561177914389,0.969150332733256,"OPC"
"CAMTA1","CAMTA1-215",1.37146009284635,1,0.241561177914389,0.969150332733256,"OPC"
"CANX","CANX-201",0.51523223492984,1,0.472882591540344,0.980009569681584,"OPC"
"CANX","CANX-202",0.51523223492984,1,0.472882591540344,0.980009569681584,"OPC"
"CAPN2","CAPN2-201",0.000426600304763269,1,0.983521420760899,1,"OPC"
"CAPN2","CAPN2-206",0.000426600304763269,1,0.983521420760899,1,"OPC"
"CAPRIN1","CAPRIN1-202",0.13369984665195,1,0.714626337677623,0.996137853613571,"OPC"
"CAPRIN1","CAPRIN1-201",0.13369984665195,1,0.714626337677623,0.996137853613571,"OPC"
"CCDC144BP","CCDC144BP-212",1.76460389025578,1,0.184051302452922,0.949923827040899,"OPC"
"CCDC144BP","CCDC144BP-208",1.76460389025578,1,0.184051302452922,0.949923827040899,"OPC"
"CCDC186","CCDC186-207",0.102619802253002,1,0.748708135148279,0.997307788728553,"OPC"
"CCDC186","CCDC186-203",0.102619802253002,1,0.748708135148279,0.997307788728553,"OPC"
"CCDC50","CCDC50-202",0.00594179743740142,1,0.938557472682296,1,"OPC"
"CCDC50","CCDC50-201",0.00594179743740142,1,0.938557472682296,1,"OPC"
"CCDC88A","CCDC88A-255",4.71802574740263,1,0.029847993616074,0.879750890861605,"OPC"
"CCDC88A","CCDC88A-244",2.80964295519152,1,0.093699227749817,0.879750890861605,"OPC"
"CCDC88A","CCDC88A-242",0.10698106087716,1,0.743607685288168,0.997307788728553,"OPC"
"CCNL2","CCNL2-217",2.12806360727473,1,0.144623355232603,0.949923827040899,"OPC"
"CCNL2","CCNL2-203",2.12806360727473,1,0.144623355232603,0.949923827040899,"OPC"
"CCP110","CCP110-201",0.164320748976252,1,0.685209265116713,0.996137853613571,"OPC"
"CCP110","CCP110-203",0.164320748976252,1,0.685209265116713,0.996137853613571,"OPC"
"CCPG1","CCPG1-203",0.189418056041177,1,0.663401406322828,0.996137853613571,"OPC"
"CCPG1","CCPG1-201",0.189418056041177,1,0.663401406322828,0.996137853613571,"OPC"
"CD46","CD46-226",0.864431818326352,1,0.352501443333776,0.980009569681584,"OPC"
"CD46","CD46-212",0.0997332851405872,1,0.752149937329418,0.999304474210986,"OPC"
"CD46","CD46-219",-0.028420733899793,1,1,1,"OPC"
"CDCA7L","transcript29650.chr7.nic",0.0266469049336138,1,0.870330420071172,1,"OPC"
"CDCA7L","CDCA7L-203",0.0266469049336138,1,0.870330420071172,1,"OPC"
"CDH11","CDH11-219",0.0153244870316485,1,0.901479877363186,1,"OPC"
"CDH11","CDH11-201",0.0153244870316485,1,0.901479877363186,1,"OPC"
"CDKN1B","CDKN1B-205",1.14191253801874,1,0.285248561075411,0.970016131167705,"OPC"
"CDKN1B","CDKN1B-201",1.14191253801874,1,0.285248561075411,0.970016131167705,"OPC"
"CDKN2AIP","CDKN2AIP-203",0.950806551989444,1,0.329514081396897,0.980009569681584,"OPC"
"CDKN2AIP","CDKN2AIP-201",0.950806551989444,1,0.329514081396897,0.980009569681584,"OPC"
"CENPC","CENPC-201",0.0327748466213507,1,0.85633755578796,1,"OPC"
"CENPC","CENPC-205",0.0327748466213507,1,0.85633755578796,1,"OPC"
"CEP126","CEP126-201",0.239211777124183,1,0.624775991298266,0.996137853613571,"OPC"
"CEP126","CEP126-204",0.772150278841764,1,0.379552667294446,0.980009569681584,"OPC"
"CEP126","CEP126-203",0.547195150538755,1,0.45946602424036,0.980009569681584,"OPC"
"CEP170","CEP170-202",2.92706011492555,1,0.0871059794453727,0.879750890861605,"OPC"
"CEP170","transcript357863.chr1.nnic",2.92706011492555,1,0.0871059794453727,0.879750890861605,"OPC"
"CEP68","CEP68-220",0.999930336190175,1,0.317327365052618,0.980009569681584,"OPC"
"CEP68","CEP68-217",0.999930336190175,1,0.317327365052618,0.980009569681584,"OPC"
"CEP97","CEP97-201",0.64845564627251,1,0.42066536798297,0.980009569681584,"OPC"
"CEP97","CEP97-213",0.64845564627251,1,0.42066536798297,0.980009569681584,"OPC"
"CEROX1","CEROX1-201",0.0129630961164366,1,0.909352268023579,1,"OPC"
"CEROX1","transcript3776.chr16.nnic",0.0129630961164366,1,0.909352268023579,1,"OPC"
"CHD7","CHD7-214",0.00234210254393474,1,0.96140122570846,1,"OPC"
"CHD7","CHD7-201",-0.0714436863040646,1,1,1,"OPC"
"CHD7","CHD7-219",-0.00927302584250356,1,1,1,"OPC"
"CHD9","CHD9-213",3.08192554907873,1,0.0791667485138251,0.879750890861605,"OPC"
"CHD9","CHD9-216",3.44621426084996,1,0.0633968217340921,0.879750890861605,"OPC"
"CHD9","CHD9-217",0.0930378503835527,1,0.760350108424997,0.999304474210986,"OPC"
"CHD9","CHD9-203",1.72801713680747,1,0.188664325707986,0.949923827040899,"OPC"
"CHL1","CHL1-216",0.0448024644697398,1,0.832367672425524,1,"OPC"
"CHL1","CHL1-201",-0.0760082538540701,1,1,1,"OPC"
"CHL1","transcript146.chr3.nnic",0.44688854312426,1,0.503816251102955,0.980911699206668,"OPC"
"CIRBP","CIRBP-214",0.361117008095448,1,0.54788653135983,0.996137853613571,"OPC"
"CIRBP","transcript3047.chr19.nic",6.4968608873271,1,0.0108065124875246,0.738445019980847,"OPC"
"CIRBP","CIRBP-201",0.561978425093457,1,0.453464201611066,0.980009569681584,"OPC"
"CIT","CIT-220",0.227246595860947,1,0.633572994619053,0.996137853613571,"OPC"
"CIT","CIT-227",3.56226446620852,1,0.0591070540601351,0.879750890861605,"OPC"
"CIT","CIT-205",2.57407251776712,1,0.108627753751208,0.884522321015409,"OPC"
"CLASP2","CLASP2-226",0.477818489296283,1,0.489412116454388,0.980911699206668,"OPC"
"CLASP2","CLASP2-205",0.477818489296283,1,0.489412116454388,0.980911699206668,"OPC"
"CLCN3","CLCN3-208",0.00138034758049344,1,0.970362989981372,1,"OPC"
"CLCN3","CLCN3-205",0.00138034758049344,1,0.970362989981372,1,"OPC"
"CLIC4","CLIC4-201",4.01396069279531,1,0.0451250272982384,0.879750890861605,"OPC"
"CLIC4","CLIC4-202",4.01396069279531,1,0.0451250272982384,0.879750890861605,"OPC"
"CLIP1","CLIP1-210",0.237138553818909,1,0.626280483847034,0.996137853613571,"OPC"
"CLIP1","CLIP1-219",0.237138553818909,1,0.626280483847034,0.996137853613571,"OPC"
"CLIP4","CLIP4-235",1.46964886835758,1,0.225401102532188,0.969150332733256,"OPC"
"CLIP4","CLIP4-224",1.46964886835758,1,0.225401102532188,0.969150332733256,"OPC"
"CLU","CLU-201",0.0116138091539142,1,0.91418021560161,1,"OPC"
"CLU","CLU-215",0.0116138091539142,1,0.91418021560161,1,"OPC"
"CMTR2","CMTR2-205",0.000129385687699823,1,0.990924431991288,1,"OPC"
"CMTR2","CMTR2-202",0.000129385687699823,1,0.990924431991288,1,"OPC"
"CMYA5","CMYA5-201",0.745151322436868,1,0.388015706205208,0.980009569681584,"OPC"
"CMYA5","CMYA5-203",0.745151322436868,1,0.388015706205208,0.980009569681584,"OPC"
"CNDP2","CNDP2-209",4.48074605082741,1,0.0342787545189739,0.879750890861605,"OPC"
"CNDP2","CNDP2-201",4.48074605082741,1,0.0342787545189739,0.879750890861605,"OPC"
"CNP","transcript70618.chr17.nic",0.110646126272513,1,0.73940972600471,0.997307788728553,"OPC"
"CNP","CNP-201",1.51853919680798,1,0.217840690222331,0.95889997076394,"OPC"
"CNP","CNP-202",1.65206837067672,1,0.198677648438354,0.949923827040899,"OPC"
"COG1","COG1-202",0.636389668077072,1,0.425021182386128,0.980009569681584,"OPC"
"COG1","COG1-201",0.636389668077072,1,0.425021182386128,0.980009569681584,"OPC"
"COL11A1","COL11A1-212",0.109035788429367,1,0.741244558367863,0.997307788728553,"OPC"
"COL11A1","COL11A1-203",0.109035788429367,1,0.741244558367863,0.997307788728553,"OPC"
"COL16A1","transcript54670.chr1.nnic",0.0251362637924331,1,0.87402799341298,1,"OPC"
"COL16A1","COL16A1-203",0.0251362637922057,1,0.874027993413545,1,"OPC"
"COL20A1","COL20A1-203",0.144453157260074,1,0.70389350082079,0.996137853613571,"OPC"
"COL20A1","COL20A1-201",0.144453157260074,1,0.70389350082079,0.996137853613571,"OPC"
"COL9A1","COL9A1-201",1.3082819255942,1,0.252705957808589,0.970016131167705,"OPC"
"COL9A1","COL9A1-211",3.1873347150904,1,0.0742109151931457,0.879750890861605,"OPC"
"COL9A1","COL9A1-210",1.15199869778007,1,0.283131142753741,0.970016131167705,"OPC"
"COL9A1","COL9A1-215",0.284422020320562,1,0.593817407492363,0.996137853613571,"OPC"
"CPLANE1","CPLANE1-218",0.352791887550097,1,0.552536949211543,0.996137853613571,"OPC"
"CPLANE1","CPLANE1-207",0.204558016015881,1,0.651066631058296,0.996137853613571,"OPC"
"CPLANE1","CPLANE1-213",0.285063277335439,1,0.593401607059002,0.996137853613571,"OPC"
"CRB1","transcript290195.chr1.nnic",1.54540138493644,1,0.213815607062167,0.949923827040899,"OPC"
"CRB1","CRB1-201",0.970053578676016,1,0.324666816896244,0.980009569681584,"OPC"
"CRB1","CRB1-203",8.18501156909861,1,0.00422379092024643,0.526755351838816,"OPC"
"CRB1","CRB1-205",0.814440459285606,1,0.366810675651266,0.980009569681584,"OPC"
"CREBRF","CREBRF-201",2.74654672533302,1,0.0974647246078356,0.879750890861605,"OPC"
"CREBRF","CREBRF-204",2.74654672533302,1,0.0974647246078356,0.879750890861605,"OPC"
"CREBZF","CREBZF-203",3.49601003921453,1,0.0615168716600439,0.879750890861605,"OPC"
"CREBZF","CREBZF-202",-0.00934278590966642,1,1,1,"OPC"
"CREBZF","CREBZF-204",2.44190801172408,1,0.118132456800116,0.888272033318002,"OPC"
"CRELD1","CRELD1-256",3.35739137063308,1,0.0669039708435358,0.879750890861605,"OPC"
"CRELD1","CRELD1-207",0.345534652934589,1,0.556651804613832,0.996137853613571,"OPC"
"CRELD1","CRELD1-208",0.197645806190167,1,0.656627831598588,0.996137853613571,"OPC"
"CRELD1","CRELD1-231",1.16547226849104,1,0.280333524330753,0.970016131167705,"OPC"
"CRISPLD2","CRISPLD2-204",1.91122552901493,1,0.166827188449351,0.949923827040899,"OPC"
"CRISPLD2","CRISPLD2-211",2.48599409619328,1,0.114863752326437,0.888272033318002,"OPC"
"CRISPLD2","CRISPLD2-201",5.33584178644787,1,0.0208912486276654,0.879750890861605,"OPC"
"CSDE1","CSDE1-202",0.549971422538988,1,0.458329371101985,0.980009569681584,"OPC"
"CSDE1","CSDE1-224",0.549971422538988,1,0.458329371101985,0.980009569681584,"OPC"
"CSGALNACT1","CSGALNACT1-217",3.10175937617063,1,0.0782077314404302,0.879750890861605,"OPC"
"CSGALNACT1","CSGALNACT1-207",-0.0452773762379763,1,1,1,"OPC"
"CSGALNACT1","CSGALNACT1-225",1.97781115551197,1,0.159621187008637,0.949923827040899,"OPC"
"CSMD3","CSMD3-202",0.164598087552122,1,0.684957972860094,0.996137853613571,"OPC"
"CSMD3","CSMD3-204",0.07399944379722,1,0.785600191769853,1,"OPC"
"CSMD3","CSMD3-201",0.587537197905021,1,0.443373052308184,0.980009569681584,"OPC"
"CSNK1A1","CSNK1A1-212",0.191189808417903,1,0.661928189821254,0.996137853613571,"OPC"
"CSNK1A1","CSNK1A1-202",0.226926172851449,1,0.633812451357533,0.996137853613571,"OPC"
"CSNK1A1","CSNK1A1-201",2.08321759485841,1,0.148925961697361,0.949923827040899,"OPC"
"CTSF","CTSF-224",0.299698773862929,1,0.584071324131533,0.996137853613571,"OPC"
"CTSF","CTSF-201",0.299698773862929,1,0.584071324131533,0.996137853613571,"OPC"
"CTTNBP2","CTTNBP2-201",0.967768714016074,1,0.325237286272792,0.980009569681584,"OPC"
"CTTNBP2","CTTNBP2-206",0.967768714016074,1,0.325237286272792,0.980009569681584,"OPC"
"CYLD","transcript89292.chr16.nic",1.15991428127782,1,0.281483318448318,0.970016131167705,"OPC"
"CYLD","CYLD-214",1.15991428127782,1,0.281483318448318,0.970016131167705,"OPC"
"CYTH1","CYTH1-214",0.345344297479329,1,0.556760516789386,0.996137853613571,"OPC"
"CYTH1","CYTH1-205",0.345344297479329,1,0.556760516789386,0.996137853613571,"OPC"
"DARS1","DARS1-201",3.39258996492822,1,0.0654900028203237,0.879750890861605,"OPC"
"DARS1","transcript277155.chr2.nic",3.39258996492822,1,0.0654900028203237,0.879750890861605,"OPC"
"DDX17","DDX17-202",0.00122077410378552,1,0.972127921267132,1,"OPC"
"DDX17","DDX17-204",-0.00563076868456847,1,1,1,"OPC"
"DDX17","DDX17-201",0.0686773470265507,1,0.793272384884798,1,"OPC"
"DDX17","DDX17-203",0.284255393369676,1,0.593925549383748,0.996137853613571,"OPC"
"DDX19A","DDX19A-209",1.5812064723649,1,0.20858699646148,0.949923827040899,"OPC"
"DDX19A","DDX19A-201",1.5812064723649,1,0.20858699646148,0.949923827040899,"OPC"
"DDX24","DDX24-208",0.0345245090984463,1,0.852595549671588,1,"OPC"
"DDX24","DDX24-206",0.0345245090984463,1,0.852595549671588,1,"OPC"
"DDX39B","DDX39B-219",2.7103945035924,1,0.0996963340022821,0.879750890861605,"OPC"
"DDX39B","DDX39B-215",2.7103945035924,1,0.0996963340022821,0.879750890861605,"OPC"
"DDX5","DDX5-230",0.261558082893316,1,0.609051746103974,0.996137853613571,"OPC"
"DDX5","DDX5-201",0.621751727612718,1,0.430397077017005,0.980009569681584,"OPC"
"DDX5","DDX5-215",3.84237125463915,1,0.0499727995319268,0.879750890861605,"OPC"
"DDX5","DDX5-212",0.0907452536957862,1,0.763231849292851,0.999304474210986,"OPC"
"DDX5","DDX5-241",0.940789781867352,1,0.332074812712531,0.980009569681584,"OPC"
"DDX5","DDX5-239",0.0517965126891795,1,0.81996618262493,1,"OPC"
"DENND4A","DENND4A-202",6.94763717774549e-05,1,0.993349510718117,1,"OPC"
