"gene_id","feature_id","gene_ofdr","tx_ofdr","cell_type"
"ATP13A4","ATP13A4-202",0.425809204273886,NA,"OPC"
"ATP13A4","ATP13A4-211",0.425809204273886,NA,"OPC"
"ATP2B1","ATP2B1-207",0.963280577664886,NA,"OPC"
"ATP2B1","ATP2B1-202",0.963280577664886,NA,"OPC"
"ATP6V0E2","ATP6V0E2-202",0.953795816594935,NA,"OPC"
"ATP6V0E2","ATP6V0E2-203",0.953795816594935,NA,"OPC"
"ATP6V1B2","ATP6V1B2-206",0.876895875969668,NA,"OPC"
"ATP6V1B2","ATP6V1B2-201",0.876895875969668,NA,"OPC"
"ATRNL1","ATRNL1-201",0.963280577664886,NA,"OPC"
"ATRNL1","transcript195202.chr10.nnic",0.963280577664886,NA,"OPC"
"ATRX","ATRX-202",0.959368464316712,NA,"OPC"
"ATRX","ATRX-213",0.959368464316712,NA,"OPC"
"ATRX","ATRX-214",0.959368464316712,NA,"OPC"
"ATRX","ATRX-201",0.959368464316712,NA,"OPC"
"BAALC","BAALC-205",0.963280577664886,NA,"OPC"
"BAALC","BAALC-203",0.963280577664886,NA,"OPC"
"BAZ2B","BAZ2B-203",0.963280577664886,NA,"OPC"
"BAZ2B","BAZ2B-202",0.963280577664886,NA,"OPC"
"BBS2","BBS2-220",0.959368464316712,NA,"OPC"
"BBS2","BBS2-201",0.959368464316712,NA,"OPC"
"BBS2","BBS2-278",0.959368464316712,NA,"OPC"
"BBX","BBX-201",0.963280577664886,NA,"OPC"
"BBX","BBX-206",0.963280577664886,NA,"OPC"
"BCAN","BCAN-201",0.973402523375719,NA,"OPC"
"BCAN","BCAN-202",0.973402523375719,NA,"OPC"
"BLTP1","BLTP1-217",0.968451962834219,NA,"OPC"
"BLTP1","BLTP1-219",0.968451962834219,NA,"OPC"
"BLTP1","BLTP1-223",0.968451962834219,NA,"OPC"
"BMS1","transcript93504.chr10.nnic",0.983176666667282,NA,"OPC"
"BMS1","transcript93519.chr10.nnic",0.983176666667282,NA,"OPC"
"BMS1","BMS1-201",0.983176666667282,NA,"OPC"
"BRWD1","BRWD1-203",0.909289816328601,NA,"OPC"
"BRWD1","BRWD1-202",0.909289816328601,NA,"OPC"
"BRWD1","BRWD1-201",0.909289816328601,NA,"OPC"
"BSCL2","BSCL2-236",0.876895875969668,NA,"OPC"
"BSCL2","BSCL2-203",0.876895875969668,NA,"OPC"
"C10orf90","transcript213055.chr10.nnic",0.884579848846889,NA,"OPC"
"C10orf90","C10orf90-208",0.884579848846889,NA,"OPC"
"C18orf25","C18orf25-205",0.968451962834219,NA,"OPC"
"C18orf25","C18orf25-206",0.968451962834219,NA,"OPC"
"CACNB4","CACNB4-272",0.989899161451729,NA,"OPC"
"CACNB4","CACNB4-235",0.989899161451729,NA,"OPC"
"CALM2","CALM2-209",0.959368464316712,NA,"OPC"
"CALM2","CALM2-205",0.959368464316712,NA,"OPC"
"CAMTA1","CAMTA1-210",0.909289816328601,NA,"OPC"
"CAMTA1","CAMTA1-215",0.909289816328601,NA,"OPC"
"CANX","CANX-201",0.957245119747053,NA,"OPC"
"CANX","CANX-202",0.957245119747053,NA,"OPC"
"CAPN2","CAPN2-201",0.994446964534892,NA,"OPC"
"CAPN2","CAPN2-206",0.994446964534892,NA,"OPC"
"CAPRIN1","CAPRIN1-202",0.963280577664886,NA,"OPC"
"CAPRIN1","CAPRIN1-201",0.963280577664886,NA,"OPC"
"CCDC144BP","CCDC144BP-212",0.884579848846889,NA,"OPC"
"CCDC144BP","CCDC144BP-208",0.884579848846889,NA,"OPC"
"CCDC186","CCDC186-207",0.966754740851289,NA,"OPC"
"CCDC186","CCDC186-203",0.966754740851289,NA,"OPC"
"CCDC50","CCDC50-202",0.983176666667282,NA,"OPC"
"CCDC50","CCDC50-201",0.983176666667282,NA,"OPC"
"CCDC88A","CCDC88A-255",0.884579848846889,NA,"OPC"
"CCDC88A","CCDC88A-244",0.884579848846889,NA,"OPC"
"CCDC88A","CCDC88A-242",0.884579848846889,NA,"OPC"
"CCNL2","CCNL2-217",0.884579848846889,NA,"OPC"
"CCNL2","CCNL2-203",0.884579848846889,NA,"OPC"
"CCP110","CCP110-201",0.963280577664886,NA,"OPC"
"CCP110","CCP110-203",0.963280577664886,NA,"OPC"
"CCPG1","CCPG1-203",0.963280577664886,NA,"OPC"
"CCPG1","CCPG1-201",0.963280577664886,NA,"OPC"
"CD46","CD46-226",0.959368464316712,NA,"OPC"
"CD46","CD46-212",0.959368464316712,NA,"OPC"
"CD46","CD46-219",0.959368464316712,NA,"OPC"
"CDCA7L","transcript29650.chr7.nic",0.973402523375719,NA,"OPC"
"CDCA7L","CDCA7L-203",0.973402523375719,NA,"OPC"
"CDH11","CDH11-219",0.979544939373117,NA,"OPC"
"CDH11","CDH11-201",0.979544939373117,NA,"OPC"
"CDKN1B","CDKN1B-205",0.922754290676715,NA,"OPC"
"CDKN1B","CDKN1B-201",0.922754290676715,NA,"OPC"
"CDKN2AIP","CDKN2AIP-203",0.953795816594935,NA,"OPC"
"CDKN2AIP","CDKN2AIP-201",0.953795816594935,NA,"OPC"
"CENPC","CENPC-201",0.973402523375719,NA,"OPC"
"CENPC","CENPC-205",0.973402523375719,NA,"OPC"
"CEP126","CEP126-201",0.959263942459329,NA,"OPC"
"CEP126","CEP126-204",0.959263942459329,NA,"OPC"
"CEP126","CEP126-203",0.959263942459329,NA,"OPC"
"CEP170","CEP170-202",0.876895875969668,NA,"OPC"
"CEP170","transcript357863.chr1.nnic",0.876895875969668,NA,"OPC"
"CEP68","CEP68-220",0.951266315458975,NA,"OPC"
"CEP68","CEP68-217",0.951266315458975,NA,"OPC"
"CEP97","CEP97-201",0.953795816594935,NA,"OPC"
"CEP97","CEP97-213",0.953795816594935,NA,"OPC"
"CEROX1","CEROX1-201",0.979544939373117,NA,"OPC"
"CEROX1","transcript3776.chr16.nnic",0.979544939373117,NA,"OPC"
"CHD7","CHD7-214",0.994924503278436,NA,"OPC"
"CHD7","CHD7-201",0.994924503278436,NA,"OPC"
"CHD7","CHD7-219",0.994924503278436,NA,"OPC"
"CHD9","CHD9-213",0.878951039256954,NA,"OPC"
"CHD9","CHD9-216",0.878951039256954,NA,"OPC"
"CHD9","CHD9-217",0.878951039256954,NA,"OPC"
"CHD9","CHD9-203",0.878951039256954,NA,"OPC"
"CHL1","CHL1-216",0.966754740851289,NA,"OPC"
"CHL1","CHL1-201",0.966754740851289,NA,"OPC"
"CHL1","transcript146.chr3.nnic",0.966754740851289,NA,"OPC"
"CIRBP","CIRBP-214",0.876895875969668,NA,"OPC"
"CIRBP","transcript3047.chr19.nic",0.876895875969668,NA,"OPC"
"CIRBP","CIRBP-201",0.876895875969668,NA,"OPC"
"CIT","CIT-220",0.884579848846889,NA,"OPC"
"CIT","CIT-227",0.884579848846889,NA,"OPC"
"CIT","CIT-205",0.884579848846889,NA,"OPC"
"CLASP2","CLASP2-226",0.958695450777679,NA,"OPC"
"CLASP2","CLASP2-205",0.958695450777679,NA,"OPC"
"CLCN3","CLCN3-208",0.989122204198938,NA,"OPC"
"CLCN3","CLCN3-205",0.989122204198938,NA,"OPC"
"CLIC4","CLIC4-201",0.876895875969668,NA,"OPC"
"CLIC4","CLIC4-202",0.876895875969668,NA,"OPC"
"CLIP1","CLIP1-210",0.963280577664886,NA,"OPC"
"CLIP1","CLIP1-219",0.963280577664886,NA,"OPC"
"CLIP4","CLIP4-235",0.909289816328601,NA,"OPC"
"CLIP4","CLIP4-224",0.909289816328601,NA,"OPC"
"CLU","CLU-201",0.979544939373117,NA,"OPC"
"CLU","CLU-215",0.979544939373117,NA,"OPC"
"CMTR2","CMTR2-205",0.994924503278436,NA,"OPC"
"CMTR2","CMTR2-202",0.994924503278436,NA,"OPC"
"CMYA5","CMYA5-201",0.953795816594935,NA,"OPC"
"CMYA5","CMYA5-203",0.953795816594935,NA,"OPC"
"CNDP2","CNDP2-209",0.876895875969668,NA,"OPC"
"CNDP2","CNDP2-201",0.876895875969668,NA,"OPC"
"CNP","transcript70618.chr17.nic",0.953795816594935,NA,"OPC"
"CNP","CNP-201",0.953795816594935,NA,"OPC"
"CNP","CNP-202",0.953795816594935,NA,"OPC"
"COG1","COG1-202",0.953795816594935,NA,"OPC"
"COG1","COG1-201",0.953795816594935,NA,"OPC"
"COL11A1","COL11A1-212",0.966754740851289,NA,"OPC"
"COL11A1","COL11A1-203",0.966754740851289,NA,"OPC"
"COL16A1","transcript54670.chr1.nnic",0.973402523375719,NA,"OPC"
"COL16A1","COL16A1-203",0.973402523375719,NA,"OPC"
"COL20A1","COL20A1-203",0.963280577664886,NA,"OPC"
"COL20A1","COL20A1-201",0.963280577664886,NA,"OPC"
"COL9A1","COL9A1-201",0.884579848846889,NA,"OPC"
"COL9A1","COL9A1-211",0.884579848846889,NA,"OPC"
"COL9A1","COL9A1-210",0.884579848846889,NA,"OPC"
"COL9A1","COL9A1-215",0.884579848846889,NA,"OPC"
"CPLANE1","CPLANE1-218",0.968451962834219,NA,"OPC"
"CPLANE1","CPLANE1-207",0.968451962834219,NA,"OPC"
"CPLANE1","CPLANE1-213",0.968451962834219,NA,"OPC"
"CRB1","transcript290195.chr1.nnic",0.876895875969668,NA,"OPC"
"CRB1","CRB1-201",0.876895875969668,NA,"OPC"
"CRB1","CRB1-203",0.876895875969668,NA,"OPC"
"CRB1","CRB1-205",0.876895875969668,NA,"OPC"
"CREBRF","CREBRF-201",0.876895875969668,NA,"OPC"
"CREBRF","CREBRF-204",0.876895875969668,NA,"OPC"
"CREBZF","CREBZF-203",0.876895875969668,NA,"OPC"
"CREBZF","CREBZF-202",0.876895875969668,NA,"OPC"
"CREBZF","CREBZF-204",0.876895875969668,NA,"OPC"
"CRELD1","CRELD1-256",0.910433826792597,NA,"OPC"
"CRELD1","CRELD1-207",0.910433826792597,NA,"OPC"
"CRELD1","CRELD1-208",0.910433826792597,NA,"OPC"
"CRELD1","CRELD1-231",0.910433826792597,NA,"OPC"
"CRISPLD2","CRISPLD2-204",0.876895875969668,NA,"OPC"
"CRISPLD2","CRISPLD2-211",0.876895875969668,NA,"OPC"
"CRISPLD2","CRISPLD2-201",0.876895875969668,NA,"OPC"
"CSDE1","CSDE1-202",0.957245119747053,NA,"OPC"
"CSDE1","CSDE1-224",0.957245119747053,NA,"OPC"
"CSGALNACT1","CSGALNACT1-217",0.876895875969668,NA,"OPC"
"CSGALNACT1","CSGALNACT1-207",0.876895875969668,NA,"OPC"
"CSGALNACT1","CSGALNACT1-225",0.876895875969668,NA,"OPC"
"CSMD3","CSMD3-202",0.968451962834219,NA,"OPC"
"CSMD3","CSMD3-204",0.968451962834219,NA,"OPC"
"CSMD3","CSMD3-201",0.968451962834219,NA,"OPC"
"CSNK1A1","CSNK1A1-212",0.953795816594935,NA,"OPC"
"CSNK1A1","CSNK1A1-202",0.953795816594935,NA,"OPC"
"CSNK1A1","CSNK1A1-201",0.953795816594935,NA,"OPC"
"CTSF","CTSF-224",0.959368464316712,NA,"OPC"
"CTSF","CTSF-201",0.959368464316712,NA,"OPC"
"CTTNBP2","CTTNBP2-201",0.953795816594935,NA,"OPC"
"CTTNBP2","CTTNBP2-206",0.953795816594935,NA,"OPC"
"CYLD","transcript89292.chr16.nic",0.922754290676715,NA,"OPC"
"CYLD","CYLD-214",0.922754290676715,NA,"OPC"
"CYTH1","CYTH1-214",0.959368464316712,NA,"OPC"
"CYTH1","CYTH1-205",0.959368464316712,NA,"OPC"
"DARS1","DARS1-201",0.876895875969668,NA,"OPC"
"DARS1","transcript277155.chr2.nic",0.876895875969668,NA,"OPC"
"DDX17","DDX17-202",0.984221551408903,NA,"OPC"
"DDX17","DDX17-204",0.984221551408903,NA,"OPC"
"DDX17","DDX17-201",0.984221551408903,NA,"OPC"
"DDX17","DDX17-203",0.984221551408903,NA,"OPC"
"DDX19A","DDX19A-209",0.884579848846889,NA,"OPC"
"DDX19A","DDX19A-201",0.884579848846889,NA,"OPC"
"DDX24","DDX24-208",0.973402523375719,NA,"OPC"
"DDX24","DDX24-206",0.973402523375719,NA,"OPC"
"DDX39B","DDX39B-219",0.876895875969668,NA,"OPC"
"DDX39B","DDX39B-215",0.876895875969668,NA,"OPC"
"DDX5","DDX5-230",0.958695450777679,NA,"OPC"
"DDX5","DDX5-201",0.958695450777679,NA,"OPC"
"DDX5","DDX5-215",0.958695450777679,NA,"OPC"
"DDX5","DDX5-212",0.958695450777679,NA,"OPC"
"DDX5","DDX5-241",0.958695450777679,NA,"OPC"
"DDX5","DDX5-239",0.958695450777679,NA,"OPC"
"DENND4A","DENND4A-202",0.994924503278436,NA,"OPC"
"DENND4A","DENND4A-209",0.994924503278436,NA,"OPC"
"DIAPH2","DIAPH2-202",0.966754740851289,NA,"OPC"
"DIAPH2","DIAPH2-201",0.966754740851289,NA,"OPC"
"DIDO1","DIDO1-202",0.884579848846889,NA,"OPC"
"DIDO1","DIDO1-201",0.884579848846889,NA,"OPC"
"DIDO1","DIDO1-206",0.884579848846889,NA,"OPC"
"DIDO1","DIDO1-204",0.884579848846889,NA,"OPC"
"DISC1","DISC1-209",0.884579848846889,NA,"OPC"
"DISC1","DISC1-215",0.884579848846889,NA,"OPC"
"DISC1","DISC1-207",0.884579848846889,NA,"OPC"
"DISC1","DISC1-219",0.884579848846889,NA,"OPC"
"DKK3","DKK3-217",0.958695450777679,NA,"OPC"
"DKK3","DKK3-201",0.958695450777679,NA,"OPC"
"DLC1","DLC1-203",0.983176666667282,NA,"OPC"
"DLC1","DLC1-210",0.983176666667282,NA,"OPC"
"DLG2","DLG2-246",0.959368464316712,NA,"OPC"
"DLG2","DLG2-205",0.959368464316712,NA,"OPC"
"DLG2","DLG2-222",0.959368464316712,NA,"OPC"
"DMD","DMD-252",0.360210878985264,NA,"OPC"
"DMD","DMD-280",0.360210878985264,NA,"OPC"
"DNAJB6","DNAJB6-204",0.878951039256954,NA,"OPC"
"DNAJB6","DNAJB6-201",0.878951039256954,NA,"OPC"
"DNAJB6","DNAJB6-216",0.878951039256954,NA,"OPC"
"DNAJC7","DNAJC7-224",0.963280577664886,NA,"OPC"
"DNAJC7","DNAJC7-233",0.963280577664886,NA,"OPC"
"DNM3","DNM3-206",0.979544939373117,NA,"OPC"
"DNM3","DNM3-204",0.979544939373117,NA,"OPC"
"DNM3","DNM3-202",0.979544939373117,NA,"OPC"
"DOCK1","DOCK1-201",0.884579848846889,NA,"OPC"
"DOCK1","DOCK1-206",0.884579848846889,NA,"OPC"
"DOCK10","DOCK10-213",0.876895875969668,NA,"OPC"
"DOCK10","DOCK10-214",0.876895875969668,NA,"OPC"
"DPP7","DPP7-202",0.966754740851289,NA,"OPC"
"DPP7","DPP7-201",0.966754740851289,NA,"OPC"
"DST","DST-222",0.953795816594935,NA,"OPC"
"DST","DST-209",0.953795816594935,NA,"OPC"
"DST","DST-240",0.953795816594935,NA,"OPC"
"DST","DST-231",0.953795816594935,NA,"OPC"
"DST","DST-203",0.953795816594935,NA,"OPC"
"DST","DST-241",0.953795816594935,NA,"OPC"
"DYNC1LI2","DYNC1LI2-201",0.983176666667282,NA,"OPC"
"DYNC1LI2","DYNC1LI2-211",0.983176666667282,NA,"OPC"
"DYNC2I1","transcript251381.chr7.nnic",0.953795816594935,NA,"OPC"
"DYNC2I1","DYNC2I1-202",0.953795816594935,NA,"OPC"
"DZIP3","DZIP3-201",0.953795816594935,NA,"OPC"
"DZIP3","DZIP3-205",0.953795816594935,NA,"OPC"
"EEF1A1","EEF1A1-222",0.953795816594935,NA,"OPC"
"EEF1A1","EEF1A1-201",0.953795816594935,NA,"OPC"
"EIF1","EIF1-203",0.959263942459329,NA,"OPC"
"EIF1","EIF1-202",0.959263942459329,NA,"OPC"
"EIF2AK2","EIF2AK2-213",0.963280577664886,NA,"OPC"
"EIF2AK2","EIF2AK2-201",0.963280577664886,NA,"OPC"
"EIF4A2","EIF4A2-201",0.973402523375719,NA,"OPC"
"EIF4A2","EIF4A2-219",0.973402523375719,NA,"OPC"
"EIF4E2","EIF4E2-207",0.876895875969668,NA,"OPC"
"EIF4E2","EIF4E2-206",0.876895875969668,NA,"OPC"
"EIF4G2","EIF4G2-225",0.953795816594935,NA,"OPC"
"EIF4G2","EIF4G2-201",0.953795816594935,NA,"OPC"
"ELOVL5","ELOVL5-201",0.963280577664886,NA,"OPC"
"ELOVL5","ELOVL5-207",0.963280577664886,NA,"OPC"
"ENO1","ENO1-203",0.953795816594935,NA,"OPC"
"ENO1","ENO1-201",0.953795816594935,NA,"OPC"
"ENO2","ENO2-211",0.953795816594935,NA,"OPC"
"ENO2","ENO2-201",0.953795816594935,NA,"OPC"
"ENSG00000240240","ENST00000590154",0.966754740851289,NA,"OPC"
"ENSG00000240240","ENST00000659103",0.966754740851289,NA,"OPC"
"ENSG00000290453","transcript98125.chr10.nnic",0.963280577664886,NA,"OPC"
"ENSG00000290453","transcript98291.chr10.nnic",0.963280577664886,NA,"OPC"
"ENSG00000291060","ENST00000431681",0.876895875969668,NA,"OPC"
"ENSG00000291060","ENST00000381231",0.876895875969668,NA,"OPC"
"ENSG00000291073","ENST00000522841",0.918678846726242,NA,"OPC"
"ENSG00000291073","transcript53453.chr16.nnic",0.918678846726242,NA,"OPC"
"ENSG00000291073","ENST00000435197",0.918678846726242,NA,"OPC"
"EPN2","EPN2-201",0.968451962834219,NA,"OPC"
"EPN2","EPN2-203",0.968451962834219,NA,"OPC"
"EPN2","EPN2-202",0.968451962834219,NA,"OPC"
"ERBB3","ERBB3-213",0.966754740851289,NA,"OPC"
"ERBB3","ERBB3-232",0.966754740851289,NA,"OPC"
"ERC1","ERC1-204",0.876895875969668,NA,"OPC"
"ERC1","ERC1-213",0.876895875969668,NA,"OPC"
"ERC1","ERC1-203",0.876895875969668,NA,"OPC"
"ERC1","ERC1-230",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-201",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-210",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-216",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-220",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-225",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-214",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-204",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-211",0.876895875969668,NA,"OPC"
"ERCC6L2","ERCC6L2-215",0.876895875969668,NA,"OPC"
"EXOC4","EXOC4-205",0.953795816594935,NA,"OPC"
"EXOC4","EXOC4-201",0.953795816594935,NA,"OPC"
"EXOC7","EXOC7-216",0.953795816594935,NA,"OPC"
"EXOC7","EXOC7-204",0.953795816594935,NA,"OPC"
"EZH1","EZH1-208",0.884579848846889,NA,"OPC"
"EZH1","EZH1-202",0.884579848846889,NA,"OPC"
"FADS2","FADS2-202",0.953795816594935,NA,"OPC"
"FADS2","transcript67394.chr11.nic",0.953795816594935,NA,"OPC"
"FAM13B","FAM13B-201",0.920871681286779,NA,"OPC"
"FAM13B","FAM13B-202",0.920871681286779,NA,"OPC"
"FAM156A","FAM156A-221",0.953795816594935,NA,"OPC"
"FAM156A","FAM156A-201",0.953795816594935,NA,"OPC"
"FAM156B","FAM156B-201",0.959263942459329,NA,"OPC"
"FAM156B","FAM156B-203",0.959263942459329,NA,"OPC"
"FAM219B","FAM219B-201",0.983176666667282,NA,"OPC"
"FAM219B","FAM219B-215",0.983176666667282,NA,"OPC"
"FAM98A","FAM98A-201",0.959368464316712,NA,"OPC"
"FAM98A","FAM98A-204",0.959368464316712,NA,"OPC"
"FAN1","FAN1-204",0.972790856686145,NA,"OPC"
"FAN1","FAN1-214",0.972790856686145,NA,"OPC"
"FAR1","FAR1-204",0.957245119747053,NA,"OPC"
"FAR1","FAR1-201",0.957245119747053,NA,"OPC"
"FASTKD2","FASTKD2-201",0.937290620055076,NA,"OPC"
"FASTKD2","FASTKD2-202",0.937290620055076,NA,"OPC"
"FBXL5","FBXL5-201",0.953795816594935,NA,"OPC"
"FBXL5","FBXL5-205",0.953795816594935,NA,"OPC"
"FBXO21","FBXO21-207",0.884579848846889,NA,"OPC"
"FBXO21","FBXO21-201",0.884579848846889,NA,"OPC"
"FBXO3","FBXO3-201",0.963280577664886,NA,"OPC"
"FBXO3","FBXO3-208",0.963280577664886,NA,"OPC"
"FHL1","FHL1-205",0.878951039256954,NA,"OPC"
"FHL1","FHL1-234",0.878951039256954,NA,"OPC"
"FLNB","FLNB-222",0.876895875969668,NA,"OPC"
"FLNB","FLNB-220",0.876895875969668,NA,"OPC"
"FLNB","FLNB-218",0.876895875969668,NA,"OPC"
"FNBP4","FNBP4-201",0.953795816594935,NA,"OPC"
"FNBP4","FNBP4-213",0.953795816594935,NA,"OPC"
"FTH1","FTH1-208",0.876895875969668,NA,"OPC"
