"gene_id","feature_id","gene_ofdr","tx_ofdr","cell_type"
"ACSF3","ACSF3-218",0.998096306930967,NA,"Excitatory_neuron"
"ACSF3","ACSF3-203",0.998096306930967,NA,"Excitatory_neuron"
"ACSL3","ACSL3-220",0.998096306930967,NA,"Excitatory_neuron"
"ACSL3","ACSL3-201",0.998096306930967,NA,"Excitatory_neuron"
"ACSL3","ACSL3-231",0.998096306930967,NA,"Excitatory_neuron"
"ACSL3","ACSL3-202",0.998096306930967,NA,"Excitatory_neuron"
"ACSL4","ACSL4-216",0.998096306930967,NA,"Excitatory_neuron"
"ACSL4","ACSL4-213",0.998096306930967,NA,"Excitatory_neuron"
"ACSL4","ACSL4-211",0.998096306930967,NA,"Excitatory_neuron"
"ACSL4","ACSL4-205",0.998096306930967,NA,"Excitatory_neuron"
"ACSL4","ACSL4-204",0.998096306930967,NA,"Excitatory_neuron"
"ACTB","ACTB-206",0.998096306930967,NA,"Excitatory_neuron"
"ACTB","ACTB-217",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-214",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-224",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-205",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-204",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-206",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-209",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-213",0.998096306930967,NA,"Excitatory_neuron"
"ACTG1","ACTG1-219",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-235",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-203",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-227",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-226",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-224",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-234",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-211",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-244",0.998096306930967,NA,"Excitatory_neuron"
"ACTN1","ACTN1-204",0.998096306930967,NA,"Excitatory_neuron"
"ACTN2","ACTN2-201",0.998096306930967,NA,"Excitatory_neuron"
"ACTN2","ACTN2-206",0.998096306930967,NA,"Excitatory_neuron"
"ACTN2","ACTN2-202",0.998096306930967,NA,"Excitatory_neuron"
"ACTR1B","ACTR1B-201",0.998096306930967,NA,"Excitatory_neuron"
"ACTR1B","transcript216355.chr2.nic",0.998096306930967,NA,"Excitatory_neuron"
"ACTR2","ACTR2-201",0.998096306930967,NA,"Excitatory_neuron"
"ACTR2","ACTR2-202",0.998096306930967,NA,"Excitatory_neuron"
"ADAM17","ADAM17-201",0.998096306930967,NA,"Excitatory_neuron"
"ADAM17","ADAM17-219",0.998096306930967,NA,"Excitatory_neuron"
"ADAM17","ADAM17-221",0.998096306930967,NA,"Excitatory_neuron"
"ADAM22","ADAM22-209",0.998096306930967,NA,"Excitatory_neuron"
"ADAM22","ADAM22-204",0.998096306930967,NA,"Excitatory_neuron"
"ADAM9","ADAM9-206",0.998096306930967,NA,"Excitatory_neuron"
"ADAM9","ADAM9-209",0.998096306930967,NA,"Excitatory_neuron"
"ADAMTS13","transcript222311.chr9.nnic",0.998096306930967,NA,"Excitatory_neuron"
"ADAMTS13","ADAMTS13-206",0.998096306930967,NA,"Excitatory_neuron"
"ADAR","transcript238794.chr1.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADAR","ADAR-201",0.998096306930967,NA,"Excitatory_neuron"
"ADAR","ADAR-205",0.998096306930967,NA,"Excitatory_neuron"
"ADAR","ADAR-227",0.998096306930967,NA,"Excitatory_neuron"
"ADAR","ADAR-203",0.998096306930967,NA,"Excitatory_neuron"
"ADCY2","transcript10432.chr5.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADCY2","ADCY2-201",0.998096306930967,NA,"Excitatory_neuron"
"ADCY2","transcript10698.chr5.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADCY9","ADCY9-201",0.998096306930967,NA,"Excitatory_neuron"
"ADCY9","ADCY9-205",0.998096306930967,NA,"Excitatory_neuron"
"ADD1","ADD1-229",0.998096306930967,NA,"Excitatory_neuron"
"ADD1","ADD1-228",0.998096306930967,NA,"Excitatory_neuron"
"ADD1","ADD1-201",0.998096306930967,NA,"Excitatory_neuron"
"ADD1","ADD1-205",0.998096306930967,NA,"Excitatory_neuron"
"ADD1","ADD1-206",0.998096306930967,NA,"Excitatory_neuron"
"ADD2","ADD2-205",0.998096306930967,NA,"Excitatory_neuron"
"ADD2","ADD2-203",0.998096306930967,NA,"Excitatory_neuron"
"ADD2","ADD2-204",0.998096306930967,NA,"Excitatory_neuron"
"ADD2","ADD2-201",0.998096306930967,NA,"Excitatory_neuron"
"ADD3","ADD3-201",0.998096306930967,NA,"Excitatory_neuron"
"ADD3","ADD3-203",0.998096306930967,NA,"Excitatory_neuron"
"ADD3","ADD3-202",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-202",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-209",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-204",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-205",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-206",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB2","ADGRB2-201",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB3","ADGRB3-206",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB3","ADGRB3-202",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB3-DT","ADGRB3-DT-203",0.998096306930967,NA,"Excitatory_neuron"
"ADGRB3-DT","ADGRB3-DT-209",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","ADGRL2-241",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","transcript142801.chr1.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","transcript143012.chr1.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","transcript142791.chr1.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","transcript143425.chr1.nic",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","transcript142761.chr1.nnic",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","ADGRL2-227",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL2","ADGRL2-224",0.998096306930967,NA,"Excitatory_neuron"
"ADGRL3","ADGRL3-219",0.976027063351879,NA,"Excitatory_neuron"
"ADGRL3","ADGRL3-217",0.976027063351879,NA,"Excitatory_neuron"
"ADGRL3","ADGRL3-215",0.976027063351879,NA,"Excitatory_neuron"
"ADGRV1","ADGRV1-201",0.998096306930967,NA,"Excitatory_neuron"
"ADGRV1","ADGRV1-210",0.998096306930967,NA,"Excitatory_neuron"
"ADH5","ADH5-201",0.998096306930967,NA,"Excitatory_neuron"
"ADH5","ADH5-208",0.998096306930967,NA,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-207",0.998096306930967,NA,"Excitatory_neuron"
"AFAP1L2","transcript195228.chr10.nic",0.998096306930967,NA,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-201",0.998096306930967,NA,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-206",0.998096306930967,NA,"Excitatory_neuron"
"AFF4","AFF4-206",0.998096306930967,NA,"Excitatory_neuron"
"AFF4","AFF4-203",0.998096306930967,NA,"Excitatory_neuron"
"AFF4","AFF4-201",0.998096306930967,NA,"Excitatory_neuron"
"AFTPH","AFTPH-206",0.998096306930967,NA,"Excitatory_neuron"
"AFTPH","AFTPH-203",0.998096306930967,NA,"Excitatory_neuron"
"AFTPH","AFTPH-205",0.998096306930967,NA,"Excitatory_neuron"
"AGAP3","AGAP3-212",0.998096306930967,NA,"Excitatory_neuron"
"AGAP3","AGAP3-205",0.998096306930967,NA,"Excitatory_neuron"
"AGAP3","AGAP3-201",0.998096306930967,NA,"Excitatory_neuron"
"AGAP6","AGAP6-205",0.998096306930967,NA,"Excitatory_neuron"
"AGAP6","AGAP6-203",0.998096306930967,NA,"Excitatory_neuron"
"AGBL4","AGBL4-203",0.998096306930967,NA,"Excitatory_neuron"
"AGBL4","AGBL4-204",0.998096306930967,NA,"Excitatory_neuron"
"AHCTF1","AHCTF1-205",0.998096306930967,NA,"Excitatory_neuron"
"AHCTF1","AHCTF1-207",0.998096306930967,NA,"Excitatory_neuron"
"AHCYL1","AHCYL1-201",0.958654755330412,NA,"Excitatory_neuron"
"AHCYL1","AHCYL1-202",0.958654755330412,NA,"Excitatory_neuron"
"AHI1","AHI1-225",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-260",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-224",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-223",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-264",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-220",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-203",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-204",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-240",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-252",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-243",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-205",0.999377203936813,NA,"Excitatory_neuron"
"AHI1","AHI1-201",0.999377203936813,NA,"Excitatory_neuron"
"AIFM1","AIFM1-229",0.998096306930967,NA,"Excitatory_neuron"
"AIFM1","AIFM1-201",0.998096306930967,NA,"Excitatory_neuron"
"AIMP1","AIMP1-211",0.998096306930967,NA,"Excitatory_neuron"
"AIMP1","AIMP1-206",0.998096306930967,NA,"Excitatory_neuron"
"AIMP1","AIMP1-216",0.998096306930967,NA,"Excitatory_neuron"
"AK2","AK2-214",0.998096306930967,NA,"Excitatory_neuron"
"AK2","AK2-221",0.998096306930967,NA,"Excitatory_neuron"
"AK2","AK2-220",0.998096306930967,NA,"Excitatory_neuron"
"AK2","AK2-213",0.998096306930967,NA,"Excitatory_neuron"
"AK2","AK2-218",0.998096306930967,NA,"Excitatory_neuron"
"AKAP5","AKAP5-201",0.998096306930967,NA,"Excitatory_neuron"
"AKAP5","AKAP5-202",0.998096306930967,NA,"Excitatory_neuron"
"AKAP6","AKAP6-201",0.998096306930967,NA,"Excitatory_neuron"
"AKAP6","AKAP6-213",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-234",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-202",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-232",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-239",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-237",0.998096306930967,NA,"Excitatory_neuron"
"AKAP8L","AKAP8L-201",0.998096306930967,NA,"Excitatory_neuron"
"AKAP9","AKAP9-202",0.998096306930967,NA,"Excitatory_neuron"
"AKAP9","AKAP9-217",0.998096306930967,NA,"Excitatory_neuron"
"AKR1B1","AKR1B1-201",0.998096306930967,NA,"Excitatory_neuron"
"AKR1B1","AKR1B1-205",0.998096306930967,NA,"Excitatory_neuron"
"ALAD","ALAD-208",0.998096306930967,NA,"Excitatory_neuron"
"ALAD","ALAD-201",0.998096306930967,NA,"Excitatory_neuron"
"ALCAM","ALCAM-201",0.998096306930967,NA,"Excitatory_neuron"
"ALCAM","ALCAM-205",0.998096306930967,NA,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-201",0.998096306930967,NA,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-202",0.998096306930967,NA,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-210",0.998096306930967,NA,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-237",0.998096306930967,NA,"Excitatory_neuron"
"ALDOA","ALDOA-206",0.998096306930967,NA,"Excitatory_neuron"
"ALDOA","ALDOA-219",0.998096306930967,NA,"Excitatory_neuron"
"ALDOC","ALDOC-203",0.999362957252151,NA,"Excitatory_neuron"
"ALDOC","ALDOC-201",0.999362957252151,NA,"Excitatory_neuron"
"ALG11","ALG11-209",0.998096306930967,NA,"Excitatory_neuron"
"ALG11","ALG11-202",0.998096306930967,NA,"Excitatory_neuron"
"ALG11","ALG11-216",0.998096306930967,NA,"Excitatory_neuron"
"ALG11","ALG11-212",0.998096306930967,NA,"Excitatory_neuron"
"ALG11","ALG11-211",0.998096306930967,NA,"Excitatory_neuron"
"ALMS1","ALMS1-201",0.998096306930967,NA,"Excitatory_neuron"
"ALMS1","ALMS1-203",0.998096306930967,NA,"Excitatory_neuron"
"ALMS1","ALMS1-222",0.998096306930967,NA,"Excitatory_neuron"
"ALMS1","ALMS1-225",0.998096306930967,NA,"Excitatory_neuron"
"ALMS1","ALMS1-207",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-201",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-207",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-271",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-263",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-237",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-265",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-247",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-239",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-252",0.998096306930967,NA,"Excitatory_neuron"
"ALS2","ALS2-206",0.998096306930967,NA,"Excitatory_neuron"
"AMER2","AMER2-201",0.998096306930967,NA,"Excitatory_neuron"
"AMER2","AMER2-202",0.998096306930967,NA,"Excitatory_neuron"
"AMPD2","AMPD2-238",0.998096306930967,NA,"Excitatory_neuron"
"AMPD2","AMPD2-256",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC5","ANAPC5-208",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC5","ANAPC5-201",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC5","ANAPC5-218",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC5","ANAPC5-209",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC7","ANAPC7-201",0.998096306930967,NA,"Excitatory_neuron"
"ANAPC7","ANAPC7-203",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-208",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-218",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-204",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-328",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-311",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-224",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-312",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-318",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-241",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-299",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-202",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-298",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-297",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-247",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-296",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-302",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-300",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-306",0.998096306930967,NA,"Excitatory_neuron"
"ANK2","ANK2-269",0.998096306930967,NA,"Excitatory_neuron"
"ANK3","ANK3-224",0.998096306930967,NA,"Excitatory_neuron"
"ANK3","ANK3-201",0.998096306930967,NA,"Excitatory_neuron"
"ANK3","ANK3-209",0.998096306930967,NA,"Excitatory_neuron"
"ANKHD1","ANKHD1-207",0.998096306930967,NA,"Excitatory_neuron"
"ANKHD1","ANKHD1-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKHD1","ANKHD1-209",0.998096306930967,NA,"Excitatory_neuron"
"ANKHD1","ANKHD1-203",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD10","transcript107483.chr13.nic",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD10","ANKRD10-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD11","ANKRD11-221",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD11","ANKRD11-229",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD11","ANKRD11-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD11","ANKRD11-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD12","ANKRD12-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD12","ANKRD12-203",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD17","ANKRD17-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD17","ANKRD17-203",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD17","ANKRD17-207",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD17","ANKRD17-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD18A","ANKRD18A-210",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD18A","ANKRD18A-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD18B","ANKRD18B-206",0.948006859166649,NA,"Excitatory_neuron"
"ANKRD18B","ANKRD18B-201",0.948006859166649,NA,"Excitatory_neuron"
"ANKRD20A1","ANKRD20A1-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD20A1","ANKRD20A1-205",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD26","ANKRD26-209",0.953914393305614,NA,"Excitatory_neuron"
"ANKRD26","ANKRD26-202",0.953914393305614,NA,"Excitatory_neuron"
"ANKRD26","ANKRD26-211",0.953914393305614,NA,"Excitatory_neuron"
"ANKRD26","ANKRD26-201",0.953914393305614,NA,"Excitatory_neuron"
"ANKRD26","ANKRD26-219",0.953914393305614,NA,"Excitatory_neuron"
"ANKRD34C-AS1","ANKRD34C-AS1-211",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD34C-AS1","transcript118687.chr15.nnic",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD34C-AS1","ANKRD34C-AS1-214",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36","ANKRD36-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36","ANKRD36-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36B","ANKRD36B-203",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36B","ANKRD36B-205",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36C","ANKRD36C-203",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36C","ANKRD36C-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36C","ANKRD36C-205",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD36C","ANKRD36C-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD42","ANKRD42-209",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD42","ANKRD42-202",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD44","ANKRD44-204",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD44","ANKRD44-213",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD44","ANKRD44-209",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD46","ANKRD46-201",0.80294467075926,NA,"Excitatory_neuron"
"ANKRD46","ANKRD46-204",0.80294467075926,NA,"Excitatory_neuron"
"ANKRD49","ANKRD49-208",0.998096306930967,NA,"Excitatory_neuron"
"ANKRD49","ANKRD49-210",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-234",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-219",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-201",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-214",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-212",0.998096306930967,NA,"Excitatory_neuron"
"ANKS1B","ANKS1B-209",0.998096306930967,NA,"Excitatory_neuron"
"ANKS3","ANKS3-212",0.998096306930967,NA,"Excitatory_neuron"
"ANKS3","ANKS3-219",0.998096306930967,NA,"Excitatory_neuron"
"ANKZF1","ANKZF1-211",0.998096306930967,NA,"Excitatory_neuron"
"ANKZF1","ANKZF1-218",0.998096306930967,NA,"Excitatory_neuron"
"ANKZF1","ANKZF1-201",0.998096306930967,NA,"Excitatory_neuron"
"ANLN","ANLN-201",0.998096306930967,NA,"Excitatory_neuron"
"ANLN","ANLN-202",0.998096306930967,NA,"Excitatory_neuron"
"ANO5","ANO5-208",0.998096306930967,NA,"Excitatory_neuron"
"ANO5","ANO5-220",0.998096306930967,NA,"Excitatory_neuron"
"ANXA11","ANXA11-203",0.998096306930967,NA,"Excitatory_neuron"
"ANXA11","ANXA11-202",0.998096306930967,NA,"Excitatory_neuron"
"AOPEP","transcript164612.chr9.nnic",0.998096306930967,NA,"Excitatory_neuron"
"AOPEP","AOPEP-203",0.998096306930967,NA,"Excitatory_neuron"
"AP1G1","AP1G1-202",0.999362957252151,NA,"Excitatory_neuron"
"AP1G1","AP1G1-201",0.999362957252151,NA,"Excitatory_neuron"
"AP1M1","AP1M1-201",0.998096306930967,NA,"Excitatory_neuron"
"AP1M1","AP1M1-203",0.998096306930967,NA,"Excitatory_neuron"
"AP2A2","transcript2998.chr11.nic",0.998096306930967,NA,"Excitatory_neuron"
"AP2A2","transcript3353.chr11.nic",0.998096306930967,NA,"Excitatory_neuron"
"AP2A2","transcript3042.chr11.nic",0.998096306930967,NA,"Excitatory_neuron"
"AP2M1","AP2M1-223",0.998096306930967,NA,"Excitatory_neuron"
"AP2M1","AP2M1-202",0.998096306930967,NA,"Excitatory_neuron"
"AP2M1","AP2M1-225",0.998096306930967,NA,"Excitatory_neuron"
"AP2M1","AP2M1-208",0.998096306930967,NA,"Excitatory_neuron"
"AP3B2","AP3B2-209",0.998096306930967,NA,"Excitatory_neuron"
"AP3B2","AP3B2-229",0.998096306930967,NA,"Excitatory_neuron"
"AP3B2","AP3B2-204",0.998096306930967,NA,"Excitatory_neuron"
"AP3B2","AP3B2-233",0.998096306930967,NA,"Excitatory_neuron"
"AP3D1","AP3D1-205",0.998096306930967,NA,"Excitatory_neuron"
