"gene_id","feature_id","lr","df","pvalue","adj_pvalue","cell_type"
"ACAP3","ACAP3-212",0.0343174865984111,1,0.853033114054969,1,"Excitatory_neuron"
"ACBD5","transcript61627.chr10.nic",1.43700663762678,1,0.230624346381503,1,"Excitatory_neuron"
"ACBD5","ACBD5-205",1.43700663762678,1,0.230624346381503,1,"Excitatory_neuron"
"ACOT7","ACOT7-204",0.571666411654633,1,0.449597487640749,1,"Excitatory_neuron"
"ACOT7","ACOT7-201",0.571666411654633,1,0.449597487640749,1,"Excitatory_neuron"
"ACOT8","ACOT8-212",0.665388546955157,1,0.414664004449787,1,"Excitatory_neuron"
"ACOT8","ACOT8-208",0.665388546955157,1,0.414664004449787,1,"Excitatory_neuron"
"ACSF3","ACSF3-218",1.53723294139468,1,0.215030146651031,1,"Excitatory_neuron"
"ACSF3","ACSF3-203",1.53723294139468,1,0.215030146651031,1,"Excitatory_neuron"
"ACSL3","ACSL3-220",-0.00586945240593195,1,1,1,"Excitatory_neuron"
"ACSL3","ACSL3-201",2.37486032578045,1,0.123302625861091,1,"Excitatory_neuron"
"ACSL3","ACSL3-231",-0.0347535893829445,1,1,1,"Excitatory_neuron"
"ACSL3","ACSL3-202",1.96222504928346,1,0.161275553244337,1,"Excitatory_neuron"
"ACSL4","ACSL4-216",0.641318672096986,1,0.423233689950322,1,"Excitatory_neuron"
"ACSL4","ACSL4-213",0.960626669615522,1,0.327029039326865,1,"Excitatory_neuron"
"ACSL4","ACSL4-211",0.576293938100662,1,0.447768656389672,1,"Excitatory_neuron"
"ACSL4","ACSL4-205",1.88295289005873,1,0.16999891174023,1,"Excitatory_neuron"
"ACSL4","ACSL4-204",-0.175305537465647,1,1,1,"Excitatory_neuron"
"ACTB","ACTB-206",1.44984896208916,1,0.228552189362247,1,"Excitatory_neuron"
"ACTB","ACTB-217",1.44984896208916,1,0.228552189362247,1,"Excitatory_neuron"
"ACTG1","ACTG1-214",0.17572490810926,1,0.675073224934447,1,"Excitatory_neuron"
"ACTG1","ACTG1-224",0.163480275350594,1,0.685972316625167,1,"Excitatory_neuron"
"ACTG1","ACTG1-205",-0.0885961226740619,1,1,1,"Excitatory_neuron"
"ACTG1","ACTG1-204",0.439472267134988,1,0.507377279559283,1,"Excitatory_neuron"
"ACTG1","ACTG1-206",0.148956726941833,1,0.699534347538646,1,"Excitatory_neuron"
"ACTG1","ACTG1-209",3.43356880274951,1,0.0638839133234495,0.963618152900466,"Excitatory_neuron"
"ACTG1","ACTG1-213",0.00149461918408633,1,0.969161221739747,1,"Excitatory_neuron"
"ACTG1","ACTG1-219",-0.00107735300480272,1,1,1,"Excitatory_neuron"
"ACTN1","ACTN1-235",-0.305092095637519,1,1,1,"Excitatory_neuron"
"ACTN1","ACTN1-203",0.0471220702456776,1,0.828148972801589,1,"Excitatory_neuron"
"ACTN1","ACTN1-227",0.0071522471953358,1,0.932602487271929,1,"Excitatory_neuron"
"ACTN1","ACTN1-226",0.269704533158801,1,0.603530042802168,1,"Excitatory_neuron"
"ACTN1","ACTN1-224",0.125641079033812,1,0.722995034779387,1,"Excitatory_neuron"
"ACTN1","ACTN1-234",3.27233435797461,1,0.0704573004533998,0.963618152900466,"Excitatory_neuron"
"ACTN1","ACTN1-211",2.52417009653072,1,0.112113751315369,1,"Excitatory_neuron"
"ACTN1","ACTN1-244",0.952067165479093,1,0.329193675731047,1,"Excitatory_neuron"
"ACTN1","ACTN1-204",0.708238135859574,1,0.400029329272426,1,"Excitatory_neuron"
"ACTN2","ACTN2-201",2.70696334734521,1,0.0999110130972811,1,"Excitatory_neuron"
"ACTN2","ACTN2-206",0.0491421159986203,1,0.824562836096551,1,"Excitatory_neuron"
"ACTN2","ACTN2-202",1.34291756295033,1,0.246520104771534,1,"Excitatory_neuron"
"ACTR1B","ACTR1B-201",0.000550612736219591,1,0.981279246076697,1,"Excitatory_neuron"
"ACTR1B","transcript216355.chr2.nic",0.000550612736219591,1,0.981279246076697,1,"Excitatory_neuron"
"ACTR2","ACTR2-201",0.522258679086008,1,0.469879780932586,1,"Excitatory_neuron"
"ACTR2","ACTR2-202",0.522258679086008,1,0.469879780932586,1,"Excitatory_neuron"
"ADAM17","ADAM17-201",0.765655671049217,1,0.38156436963108,1,"Excitatory_neuron"
"ADAM17","ADAM17-219",-0.0318706896796357,1,1,1,"Excitatory_neuron"
"ADAM17","ADAM17-221",-0.123640468289068,1,1,1,"Excitatory_neuron"
"ADAM22","ADAM22-209",0.350590663552907,1,0.553778960077094,1,"Excitatory_neuron"
"ADAM22","ADAM22-204",0.350590663552907,1,0.553778960077094,1,"Excitatory_neuron"
"ADAM9","ADAM9-206",0.55039925776066,1,0.45815460352013,1,"Excitatory_neuron"
"ADAM9","ADAM9-209",0.55039925776066,1,0.45815460352013,1,"Excitatory_neuron"
"ADAMTS13","transcript222311.chr9.nnic",0.766756121911158,1,0.381222446464274,1,"Excitatory_neuron"
"ADAMTS13","ADAMTS13-206",0.766756121911158,1,0.381222446464274,1,"Excitatory_neuron"
"ADAR","transcript238794.chr1.nic",0.0457893326201884,1,0.830559205704909,1,"Excitatory_neuron"
"ADAR","ADAR-201",0.617328191775414,1,0.432041882812548,1,"Excitatory_neuron"
"ADAR","ADAR-205",1.5906186223674,1,0.207237772211279,1,"Excitatory_neuron"
"ADAR","ADAR-227",0.892511937710879,1,0.344797503253126,1,"Excitatory_neuron"
"ADAR","ADAR-203",0.172027572106344,1,0.678316091130931,1,"Excitatory_neuron"
"ADCY2","transcript10432.chr5.nic",0.381254523268581,1,0.536932600332003,1,"Excitatory_neuron"
"ADCY2","ADCY2-201",-0.0177923752071365,1,1,1,"Excitatory_neuron"
"ADCY2","transcript10698.chr5.nic",0.117314599498059,1,0.731965472744245,1,"Excitatory_neuron"
"ADCY9","ADCY9-201",0.00199878982198243,1,0.964340194654298,1,"Excitatory_neuron"
"ADCY9","ADCY9-205",0.00199878982198243,1,0.964340194654298,1,"Excitatory_neuron"
"ADD1","ADD1-229",0.145640025868488,1,0.702737219576838,1,"Excitatory_neuron"
"ADD1","ADD1-228",0.324728645443884,1,0.568779664145339,1,"Excitatory_neuron"
"ADD1","ADD1-201",1.19698047650445,1,0.273926020012297,1,"Excitatory_neuron"
"ADD1","ADD1-205",1.05979383277327,1,0.30326221161922,1,"Excitatory_neuron"
"ADD1","ADD1-206",0.252416887809432,1,0.615378390527654,1,"Excitatory_neuron"
"ADD2","ADD2-205",0.631536215219967,1,0.426792379435242,1,"Excitatory_neuron"
"ADD2","ADD2-203",0.08957084839858,1,0.764723443490597,1,"Excitatory_neuron"
"ADD2","ADD2-204",0.381711737551086,1,0.536688564161333,1,"Excitatory_neuron"
"ADD2","ADD2-201",0.75931329339619,1,0.38354351117936,1,"Excitatory_neuron"
"ADD3","ADD3-201",0.425407473933546,1,0.514251078419712,1,"Excitatory_neuron"
"ADD3","ADD3-203",0.488965788051928,1,0.484389005730142,1,"Excitatory_neuron"
"ADD3","ADD3-202",0.10272436721857,1,0.748584462081711,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-202",2.26660625006116,1,0.132189092594544,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-209",-0.00404766352585284,1,1,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-204",0.910527400656065,1,0.339974522531209,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-205",1.87589331209711,1,0.170801634616874,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-206",1.65341090492439,1,0.198495323786814,1,"Excitatory_neuron"
"ADGRB2","ADGRB2-201",0.594910824265753,1,0.440526391727762,1,"Excitatory_neuron"
"ADGRB3","ADGRB3-206",2.01489263322719,1,0.155762288294277,1,"Excitatory_neuron"
"ADGRB3","ADGRB3-202",2.01489263322719,1,0.155762288294277,1,"Excitatory_neuron"
"ADGRB3-DT","ADGRB3-DT-203",1.07792628442439,1,0.2991619238908,1,"Excitatory_neuron"
"ADGRB3-DT","ADGRB3-DT-209",1.07792628442439,1,0.2991619238908,1,"Excitatory_neuron"
"ADGRL2","ADGRL2-241",1.67214681910536,1,0.195971232335577,1,"Excitatory_neuron"
"ADGRL2","transcript142801.chr1.nic",-0.0128777293130042,1,1,1,"Excitatory_neuron"
"ADGRL2","transcript143012.chr1.nic",0.419416036963412,1,0.517228574355206,1,"Excitatory_neuron"
"ADGRL2","transcript142791.chr1.nic",0.945361748965297,1,0.330902741003143,1,"Excitatory_neuron"
"ADGRL2","transcript143425.chr1.nic",-0.0101357712119352,1,1,1,"Excitatory_neuron"
"ADGRL2","transcript142761.chr1.nnic",-0.120594621591408,1,1,1,"Excitatory_neuron"
"ADGRL2","ADGRL2-227",0.606328075416968,1,0.436173713874169,1,"Excitatory_neuron"
"ADGRL2","ADGRL2-224",0.176889683676563,1,0.674059936231004,1,"Excitatory_neuron"
"ADGRL3","ADGRL3-219",3.96794444274633,1,0.0463743506344159,0.963618152900466,"Excitatory_neuron"
"ADGRL3","ADGRL3-217",0.155998963371758,1,0.692867212155485,1,"Excitatory_neuron"
"ADGRL3","ADGRL3-215",2.94858175664694,1,0.0859529581140516,0.990989337693085,"Excitatory_neuron"
"ADGRV1","ADGRV1-201",1.88763028614284,1,0.169469444164384,1,"Excitatory_neuron"
"ADGRV1","ADGRV1-210",1.88763028614284,1,0.169469444164384,1,"Excitatory_neuron"
"ADH5","ADH5-201",0.561584118754581,1,0.453622680330332,1,"Excitatory_neuron"
"ADH5","ADH5-208",0.561584118754581,1,0.453622680330332,1,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-207",0.0524744496726726,1,0.818812160858891,1,"Excitatory_neuron"
"AFAP1L2","transcript195228.chr10.nic",2.11737046061035,1,0.145636400235642,1,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-201",0.251838106897139,1,0.615783773454536,1,"Excitatory_neuron"
"AFAP1L2","AFAP1L2-206",0.177075247823268,1,0.673898868783359,1,"Excitatory_neuron"
"AFF4","AFF4-206",0.0064211885601253,1,0.936132018484483,1,"Excitatory_neuron"
"AFF4","AFF4-203",2.18131953840293,1,0.13969464605277,1,"Excitatory_neuron"
"AFF4","AFF4-201",2.27893592282817,1,0.131141820600223,1,"Excitatory_neuron"
"AFTPH","AFTPH-206",0.0888295304378062,1,0.765670472146709,1,"Excitatory_neuron"
"AFTPH","AFTPH-203",-0.000240616718201636,1,1,1,"Excitatory_neuron"
"AFTPH","AFTPH-205",0.0814023131488284,1,0.775405958083976,1,"Excitatory_neuron"
"AGAP3","AGAP3-212",0.0315907367352679,1,0.85892887304304,1,"Excitatory_neuron"
"AGAP3","AGAP3-205",0.0434629054478251,1,0.834856078967917,1,"Excitatory_neuron"
"AGAP3","AGAP3-201",0.0355448791785307,1,0.850458460146966,1,"Excitatory_neuron"
"AGAP6","AGAP6-205",0.227029436346584,1,0.633735258416108,1,"Excitatory_neuron"
"AGAP6","AGAP6-203",0.227029436346584,1,0.633735258416108,1,"Excitatory_neuron"
"AGBL4","AGBL4-203",0.0404998670093164,1,0.840506390497708,1,"Excitatory_neuron"
"AGBL4","AGBL4-204",0.0404998670093164,1,0.840506390497708,1,"Excitatory_neuron"
"AHCTF1","AHCTF1-205",2.20784438813962,1,0.137310418276641,1,"Excitatory_neuron"
"AHCTF1","AHCTF1-207",2.20784438813962,1,0.137310418276641,1,"Excitatory_neuron"
"AHCYL1","AHCYL1-201",3.1129690861635,1,0.0776712509868147,0.981453325544217,"Excitatory_neuron"
"AHCYL1","AHCYL1-202",3.1129690861635,1,0.0776712509868147,0.981453325544217,"Excitatory_neuron"
"AHI1","AHI1-225",0.288118447519082,1,0.591428803842599,1,"Excitatory_neuron"
"AHI1","AHI1-260",0.503679624969664,1,0.477887773488696,1,"Excitatory_neuron"
"AHI1","AHI1-224",0.122573478860431,1,0.726259933096514,1,"Excitatory_neuron"
"AHI1","AHI1-223",-0.0619569580449024,1,1,1,"Excitatory_neuron"
"AHI1","AHI1-264",-0.0424350879402482,1,1,1,"Excitatory_neuron"
"AHI1","AHI1-220",0.0813613369973609,1,0.775460976196169,1,"Excitatory_neuron"
"AHI1","AHI1-203",0.899646484664117,1,0.342876519280104,1,"Excitatory_neuron"
"AHI1","AHI1-204",-0.00671336061350303,1,1,1,"Excitatory_neuron"
"AHI1","AHI1-240",0.239001279711374,1,0.624928375449582,1,"Excitatory_neuron"
"AHI1","AHI1-252",-0.0470478580755298,1,1,1,"Excitatory_neuron"
"AHI1","AHI1-243",0.265659355034586,1,0.6062584897129,1,"Excitatory_neuron"
"AHI1","AHI1-205",0.117892565671355,1,0.731331507758049,1,"Excitatory_neuron"
"AHI1","AHI1-201",0.75406418662169,1,0.385192527948867,1,"Excitatory_neuron"
"AIFM1","AIFM1-229",1.69583832230484,1,0.192833134365087,1,"Excitatory_neuron"
"AIFM1","AIFM1-201",1.69583832230484,1,0.192833134365087,1,"Excitatory_neuron"
"AIMP1","AIMP1-211",0.169488583604789,1,0.680566720060341,1,"Excitatory_neuron"
"AIMP1","AIMP1-206",0.111098435891677,1,0.738897031063949,1,"Excitatory_neuron"
"AIMP1","AIMP1-216",-0.302539030380331,1,1,1,"Excitatory_neuron"
"AK2","AK2-214",0.103603061192189,1,0.747547928042246,1,"Excitatory_neuron"
"AK2","AK2-221",0.0378348581321006,1,0.845775121303695,1,"Excitatory_neuron"
"AK2","AK2-220",-0.0389123355098491,1,1,1,"Excitatory_neuron"
"AK2","AK2-213",0.462189080325516,1,0.496602676806103,1,"Excitatory_neuron"
"AK2","AK2-218",0.16562882605831,1,0.684026191556712,1,"Excitatory_neuron"
"AKAP5","AKAP5-201",1.23429494403717,1,0.266573396833174,1,"Excitatory_neuron"
"AKAP5","AKAP5-202",1.23429494403717,1,0.266573396833174,1,"Excitatory_neuron"
"AKAP6","AKAP6-201",0.0622966589216958,1,0.802902122908843,1,"Excitatory_neuron"
"AKAP6","AKAP6-213",0.0622966589216958,1,0.802902122908843,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-234",0.0530834877554298,1,0.817782094673635,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-202",0.00340167601370922,1,0.953490639328957,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-232",1.27471831574258,1,0.258883389783381,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-239",0.0767295569280577,1,0.781779334234594,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-237",1.75948113456298,1,0.184689247422833,1,"Excitatory_neuron"
"AKAP8L","AKAP8L-201",-0.0617911443910089,1,1,1,"Excitatory_neuron"
"AKAP9","AKAP9-202",0.801783904607873,1,0.370560546026134,1,"Excitatory_neuron"
"AKAP9","AKAP9-217",0.801783904607873,1,0.370560546026134,1,"Excitatory_neuron"
"AKR1B1","AKR1B1-201",1.31045797598222,1,0.252311753063313,1,"Excitatory_neuron"
"AKR1B1","AKR1B1-205",1.31045797598222,1,0.252311753063313,1,"Excitatory_neuron"
"ALAD","ALAD-208",0.148286175700605,1,0.700178559605138,1,"Excitatory_neuron"
"ALAD","ALAD-201",0.148286175700605,1,0.700178559605138,1,"Excitatory_neuron"
"ALCAM","ALCAM-201",0.0205958448987076,1,0.885885419936657,1,"Excitatory_neuron"
"ALCAM","ALCAM-205",0.0205958448987076,1,0.885885419936657,1,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-201",1.45857858007309,1,0.227156418981222,1,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-202",0.139722890981943,1,0.70855665166186,1,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-210",0.877941463216757,1,0.348766116521735,1,"Excitatory_neuron"
"ALDH3A2","ALDH3A2-237",0.126438649734951,1,0.722153529825202,1,"Excitatory_neuron"
"ALDOA","ALDOA-206",0.406551157237118,1,0.523725212714677,1,"Excitatory_neuron"
"ALDOA","ALDOA-219",0.406551157237118,1,0.523725212714677,1,"Excitatory_neuron"
"ALDOC","ALDOC-203",9.46552272580448e-05,1,0.992237430323425,1,"Excitatory_neuron"
"ALDOC","ALDOC-201",9.46552272580448e-05,1,0.992237430323425,1,"Excitatory_neuron"
"ALG11","ALG11-209",0.389158861160695,1,0.532741871638891,1,"Excitatory_neuron"
"ALG11","ALG11-202",-0.157994364366687,1,1,1,"Excitatory_neuron"
"ALG11","ALG11-216",2.0168461132173,1,0.15556195763785,1,"Excitatory_neuron"
"ALG11","ALG11-212",1.97477538342741,1,0.159941892959269,1,"Excitatory_neuron"
"ALG11","ALG11-211",0.0822855876076574,1,0.774223619318779,1,"Excitatory_neuron"
"ALMS1","ALMS1-201",0.115762064639057,1,0.733677117589207,1,"Excitatory_neuron"
"ALMS1","ALMS1-203",-0.0031416874307979,1,1,1,"Excitatory_neuron"
"ALMS1","ALMS1-222",0.416813491594439,1,0.518531347683855,1,"Excitatory_neuron"
"ALMS1","ALMS1-225",0.117991427571269,1,0.73122324127941,1,"Excitatory_neuron"
"ALMS1","ALMS1-207",0.175237569697401,1,0.675498353428842,1,"Excitatory_neuron"
"ALS2","ALS2-201",-0.0262738536589495,1,1,1,"Excitatory_neuron"
"ALS2","ALS2-207",0.0705865666996033,1,0.790484646769271,1,"Excitatory_neuron"
"ALS2","ALS2-271",1.91301519899844,1,0.166628709804198,1,"Excitatory_neuron"
"ALS2","ALS2-263",0.273126451110329,1,0.601242191381793,1,"Excitatory_neuron"
"ALS2","ALS2-237",0.0166060475435188,1,0.897464903578643,1,"Excitatory_neuron"
"ALS2","ALS2-265",0.0612150209221909,1,0.804585755079452,1,"Excitatory_neuron"
"ALS2","ALS2-247",-0.00550634317642107,1,1,1,"Excitatory_neuron"
"ALS2","ALS2-239",0.0228690972553522,1,0.879797977910672,1,"Excitatory_neuron"
"ALS2","ALS2-252",0.20137131590127,1,0.653616228823216,1,"Excitatory_neuron"
"ALS2","ALS2-206",2.46248551926647,1,0.116594153933211,1,"Excitatory_neuron"
"AMER2","AMER2-201",0.337968964663617,1,0.561003926619181,1,"Excitatory_neuron"
"AMER2","AMER2-202",0.337968964663617,1,0.561003926619181,1,"Excitatory_neuron"
"AMPD2","AMPD2-238",0.155582603955708,1,0.693256506544848,1,"Excitatory_neuron"
"AMPD2","AMPD2-256",0.155582603955708,1,0.693256506544848,1,"Excitatory_neuron"
"ANAPC5","ANAPC5-208",-0.000489008198201191,1,1,1,"Excitatory_neuron"
"ANAPC5","ANAPC5-201",0.330923757031997,1,0.565115652095578,1,"Excitatory_neuron"
"ANAPC5","ANAPC5-218",0.234744450024664,1,0.628027989011347,1,"Excitatory_neuron"
"ANAPC5","ANAPC5-209",0.0258066849037277,1,0.872373331731945,1,"Excitatory_neuron"
"ANAPC7","ANAPC7-201",0.0143160509965128,1,0.904760646633792,1,"Excitatory_neuron"
"ANAPC7","ANAPC7-203",0.0143160509965128,1,0.904760646633792,1,"Excitatory_neuron"
"ANK2","ANK2-208",0.415277038673594,1,0.519303167983863,1,"Excitatory_neuron"
"ANK2","ANK2-218",-0.00695528801770706,1,1,1,"Excitatory_neuron"
"ANK2","ANK2-204",0.916863638247378,1,0.33829982822923,1,"Excitatory_neuron"
"ANK2","ANK2-328",0.418268761630316,1,0.517802165010592,1,"Excitatory_neuron"
"ANK2","ANK2-311",-0.00359284351907263,1,1,1,"Excitatory_neuron"
"ANK2","ANK2-224",3.50436182021622,1,0.0612074231029393,0.963618152900466,"Excitatory_neuron"
"ANK2","ANK2-312",0.150702971715873,1,0.697864476560249,1,"Excitatory_neuron"
"ANK2","ANK2-318",0.0801951653029391,1,0.777033102924158,1,"Excitatory_neuron"
"ANK2","ANK2-241",0.457641656166743,1,0.498728215637374,1,"Excitatory_neuron"
"ANK2","ANK2-299",0.512392573833495,1,0.47410495942769,1,"Excitatory_neuron"
"ANK2","ANK2-202",0.0325905249192147,1,0.856737713466687,1,"Excitatory_neuron"
"ANK2","ANK2-298",0.398104526033421,1,0.528069785558402,1,"Excitatory_neuron"
"ANK2","ANK2-297",-0.00236992261488922,1,1,1,"Excitatory_neuron"
"ANK2","ANK2-247",0.00820430452222354,1,0.927828218641162,1,"Excitatory_neuron"
"ANK2","ANK2-296",-0.0146095007366966,1,1,1,"Excitatory_neuron"
"ANK2","ANK2-302",0.89925950615725,1,0.342980342368258,1,"Excitatory_neuron"
"ANK2","ANK2-300",-0.1338326532059,1,1,1,"Excitatory_neuron"
"ANK2","ANK2-306",0.359800702653956,1,0.54861694097089,1,"Excitatory_neuron"
"ANK2","ANK2-269",0.0475449693876726,1,0.827391642655429,1,"Excitatory_neuron"
"ANK3","ANK3-224",0.0412869816973398,1,0.83898497927067,1,"Excitatory_neuron"
"ANK3","ANK3-201",1.86537715754093,1,0.172005479843296,1,"Excitatory_neuron"
"ANK3","ANK3-209",0.035792294809653,1,0.849945067575173,1,"Excitatory_neuron"
"ANKHD1","ANKHD1-207",0.463090203818638,1,0.496183292566532,1,"Excitatory_neuron"
"ANKHD1","ANKHD1-202",0.239383479037087,1,0.62465175365884,1,"Excitatory_neuron"
"ANKHD1","ANKHD1-209",0.399329330221462,1,0.527435822022186,1,"Excitatory_neuron"
"ANKHD1","ANKHD1-203",0.450140725783058,1,0.502268133510438,1,"Excitatory_neuron"
"ANKRD10","transcript107483.chr13.nic",0.574132484228812,1,0.448621434287467,1,"Excitatory_neuron"
"ANKRD10","ANKRD10-201",0.574132484228812,1,0.448621434287467,1,"Excitatory_neuron"
"ANKRD11","ANKRD11-221",-0.0363830135356693,1,1,1,"Excitatory_neuron"
"ANKRD11","ANKRD11-229",0.237441960560318,1,0.626059801070245,1,"Excitatory_neuron"
"ANKRD11","ANKRD11-202",0.076486950245453,1,0.782115876734629,1,"Excitatory_neuron"
"ANKRD11","ANKRD11-201",0.504179466355708,1,0.477669434911725,1,"Excitatory_neuron"
"ANKRD12","ANKRD12-201",0.819623609029804,1,0.365290236679857,1,"Excitatory_neuron"
"ANKRD12","ANKRD12-203",0.819623609029804,1,0.365290236679857,1,"Excitatory_neuron"
"ANKRD17","ANKRD17-201",0.120612952377087,1,0.728370641832354,1,"Excitatory_neuron"
"ANKRD17","ANKRD17-203",2.16387783377331,1,0.14128773103842,1,"Excitatory_neuron"
"ANKRD17","ANKRD17-207",0.0795043619500575,1,0.777970210829006,1,"Excitatory_neuron"
