"gene_id","feature_id","lr","df","pvalue","adj_pvalue","cell_type"
"ACSL6","ACSL6-224",-0.00110719905126189,1,1,1,"Inhibitory_neuron"
"ACSL6","ACSL6-231",0.109647275341729,1,0.740546065621958,1,"Inhibitory_neuron"
"ACSL6","ACSL6-222",-0.0748555634594936,1,1,1,"Inhibitory_neuron"
"ACTB","ACTB-206",2.18941473490122,1,0.138962109050767,0.950875555190078,"Inhibitory_neuron"
"ACTB","ACTB-217",2.18941473490122,1,0.138962109050767,0.950875555190078,"Inhibitory_neuron"
"ACTG1","ACTG1-214",-0.00217886580685445,1,1,1,"Inhibitory_neuron"
"ACTG1","ACTG1-205",1.06219933326065,1,0.302714103561013,0.999714313393652,"Inhibitory_neuron"
"ACTG1","ACTG1-206",1.26501318957526,1,0.260704291022431,0.999714313393652,"Inhibitory_neuron"
"ACTG1","ACTG1-213",0.1667074868692,1,0.683054700628884,1,"Inhibitory_neuron"
"ACTG1","ACTG1-219",1.37666040710974,1,0.240670821544928,0.999714313393652,"Inhibitory_neuron"
"ACTN1","ACTN1-235",0.0446914425874638,1,0.83257242073473,1,"Inhibitory_neuron"
"ACTN1","ACTN1-203",1.11934963875956,1,0.290058536632598,0.999714313393652,"Inhibitory_neuron"
"ACTN1","ACTN1-211",0.572652253003071,1,0.449206902387732,1,"Inhibitory_neuron"
"ADAM22","ADAM22-209",0.637077073241414,1,0.424771217399082,1,"Inhibitory_neuron"
"ADAM22","ADAM22-207",0.375207230730538,1,0.540179473112344,1,"Inhibitory_neuron"
"ADAM22","ADAM22-204",0.157468965820726,1,0.691497549720186,1,"Inhibitory_neuron"
"ADAR","transcript238794.chr1.nic",0.15033415664675,1,0.69821623059607,1,"Inhibitory_neuron"
"ADAR","ADAR-201",0.013794735888041,1,0.90650267664567,1,"Inhibitory_neuron"
"ADAR","ADAR-227",1.12402245256999,1,0.289053961636208,0.999714313393652,"Inhibitory_neuron"
"ADCK5","ADCK5-201",4.45861570345221,1,0.034725628128377,0.80101178192964,"Inhibitory_neuron"
"ADCK5","ADCK5-205",4.45861570345221,1,0.034725628128377,0.80101178192964,"Inhibitory_neuron"
"ADCY2","transcript10432.chr5.nic",1.21990004161125,1,0.269380269780757,0.999714313393652,"Inhibitory_neuron"
"ADCY2","ADCY2-201",0.434334336359825,1,0.509869783465074,1,"Inhibitory_neuron"
"ADCY2","transcript10698.chr5.nic",0.627702065939047,1,0.428199466091281,1,"Inhibitory_neuron"
"ADCY2","ADCY2-204",0.722634664581165,1,0.395281048934901,1,"Inhibitory_neuron"
"ADD1","ADD1-228",1.311647592404,1,0.252096566345989,0.999714313393652,"Inhibitory_neuron"
"ADD1","ADD1-205",1.311647592404,1,0.252096566345989,0.999714313393652,"Inhibitory_neuron"
"ADD2","ADD2-205",3.6120119343218,1,0.0573636828138011,0.896368839645744,"Inhibitory_neuron"
"ADD2","ADD2-203",0.843938191281268,1,0.358272869803246,0.999714313393652,"Inhibitory_neuron"
"ADD2","ADD2-201",0.937092926895275,1,0.333026589535667,0.999714313393652,"Inhibitory_neuron"
"ADD3","ADD3-201",0.386575318611449,1,0.534105075281992,1,"Inhibitory_neuron"
"ADD3","ADD3-203",0.310253600280248,1,0.57752460777293,1,"Inhibitory_neuron"
"ADD3","ADD3-202",0.28235595419801,1,0.595161182433636,1,"Inhibitory_neuron"
"ADGRB2","ADGRB2-202",2.19048780031721,1,0.138865330931892,0.950875555190078,"Inhibitory_neuron"
"ADGRB2","ADGRB2-204",5.35729169076899,1,0.0206357969309406,0.73463073351105,"Inhibitory_neuron"
"ADGRB2","ADGRB2-206",-0.139379537209379,1,1,1,"Inhibitory_neuron"
"ADGRB2","ADGRB2-201",0.0207429682538987,1,0.885481365318515,1,"Inhibitory_neuron"
"ADGRB3","ADGRB3-206",0.28796819842438,1,0.591525508015577,1,"Inhibitory_neuron"
"ADGRB3","ADGRB3-202",0.28796819842438,1,0.591525508015577,1,"Inhibitory_neuron"
"ADGRB3-DT","ADGRB3-DT-203",2.50312913903872,1,0.113620343335129,0.938741705457724,"Inhibitory_neuron"
"ADGRB3-DT","ADGRB3-DT-209",2.50312913903872,1,0.113620343335129,0.938741705457724,"Inhibitory_neuron"
"ADGRL2","transcript143012.chr1.nic",2.43977240577124,1,0.118293387850198,0.938741705457724,"Inhibitory_neuron"
"ADGRL2","transcript142761.chr1.nnic",1.20988828980376,1,0.271354246939,0.999714313393652,"Inhibitory_neuron"
"ADGRL2","ADGRL2-224",-0.0108832589098711,1,1,1,"Inhibitory_neuron"
"ADGRL3","ADGRL3-219",6.4444470857959,1,0.0111299676870482,0.677815032141233,"Inhibitory_neuron"
"ADGRL3","ADGRL3-217",0.0150830273701104,1,0.902255197734111,1,"Inhibitory_neuron"
"ADGRL3","ADGRL3-215",5.1536199874829,1,0.0231979629834039,0.73463073351105,"Inhibitory_neuron"
"AFAP1L2","AFAP1L2-207",3.13904921119195,1,0.0764383552777343,0.910366752077233,"Inhibitory_neuron"
"AFAP1L2","AFAP1L2-201",3.13904921119195,1,0.0764383552777343,0.910366752077233,"Inhibitory_neuron"
"AFF4","AFF4-203",1.17341443929035,1,0.278700774321517,0.999714313393652,"Inhibitory_neuron"
"AFF4","AFF4-201",1.17341443929035,1,0.278700774321517,0.999714313393652,"Inhibitory_neuron"
"AGBL4","transcript91481.chr1.nnic",1.62776734643603,1,0.2020121342082,0.987589137763255,"Inhibitory_neuron"
"AGBL4","AGBL4-203",1.62776734643603,1,0.2020121342082,0.987589137763255,"Inhibitory_neuron"
"AGT","AGT-204",0.882932232899748,1,0.347399820319296,0.999714313393652,"Inhibitory_neuron"
"AGT","AGT-201",0.882932232899748,1,0.347399820319296,0.999714313393652,"Inhibitory_neuron"
"AHCTF1","AHCTF1-205",0.180103349974104,1,0.67128443825695,1,"Inhibitory_neuron"
"AHCTF1","AHCTF1-207",0.180103349974104,1,0.67128443825695,1,"Inhibitory_neuron"
"AHI1","AHI1-225",1.26407555793412,1,0.260881050609954,0.999714313393652,"Inhibitory_neuron"
"AHI1","AHI1-260",4.99339676927775,1,0.0254442147116396,0.746754647664429,"Inhibitory_neuron"
"AHI1","AHI1-224",0.232180003502435,1,0.629912079012352,1,"Inhibitory_neuron"
"AHI1","AHI1-223",-0.0241811049017997,1,1,1,"Inhibitory_neuron"
"AHI1","AHI1-264",-0.0327021650555253,1,1,1,"Inhibitory_neuron"
"AHI1","AHI1-203",0.502609801944345,1,0.478355636972605,1,"Inhibitory_neuron"
"AHI1","AHI1-204",0.000291063981421757,1,0.986388273105559,1,"Inhibitory_neuron"
"AHI1","AHI1-252",1.70152503798454,1,0.19208865612233,0.976292622353695,"Inhibitory_neuron"
"AHI1","AHI1-243",0.0152294357358187,1,0.901784339154415,1,"Inhibitory_neuron"
"AHI1","AHI1-205",1.53948702508205,1,0.214694176595756,0.993241012935594,"Inhibitory_neuron"
"AHI1","AHI1-201",0.0102280565006367,1,0.91944420390529,1,"Inhibitory_neuron"
"AK2","AK2-214",0.74141057849738,1,0.389209393895641,0.999714313393652,"Inhibitory_neuron"
"AK2","AK2-221",-0.0121406252433189,1,1,1,"Inhibitory_neuron"
"AK2","AK2-220",0.619989398236044,1,0.431051225668933,1,"Inhibitory_neuron"
"AK2","AK2-218",0.0640555822708393,1,0.80019708746121,1,"Inhibitory_neuron"
"AKAP6","AKAP6-201",0.415893567726016,1,0.518993218897991,1,"Inhibitory_neuron"
"AKAP6","AKAP6-213",0.415893567726016,1,0.518993218897991,1,"Inhibitory_neuron"
"AKAP8L","AKAP8L-221",2.6277021440419,1,0.105013593991234,0.938741705457724,"Inhibitory_neuron"
"AKAP8L","AKAP8L-239",2.94757869174987,1,0.0860063287001042,0.91751372016586,"Inhibitory_neuron"
"AKAP8L","AKAP8L-201",0.683693055212871,1,0.408317927251206,1,"Inhibitory_neuron"
"AKAP9","AKAP9-202",0.00214746370329522,1,0.963038672478736,1,"Inhibitory_neuron"
"AKAP9","AKAP9-217",0.00214746370329522,1,0.963038672478736,1,"Inhibitory_neuron"
"ALAD","ALAD-208",0.449958738256782,1,0.502354549554084,1,"Inhibitory_neuron"
"ALAD","ALAD-201",0.449958738256782,1,0.502354549554084,1,"Inhibitory_neuron"
"ALCAM","ALCAM-201",0.0857948550155925,1,0.76959278884371,1,"Inhibitory_neuron"
"ALCAM","ALCAM-205",0.0857948550155925,1,0.76959278884371,1,"Inhibitory_neuron"
"ALDOA","ALDOA-206",0.0208010028491117,1,0.885322383468068,1,"Inhibitory_neuron"
"ALDOA","ALDOA-219",0.0208010028491117,1,0.885322383468068,1,"Inhibitory_neuron"
"ALDOC","ALDOC-203",0.00882701125283347,1,0.925147147160706,1,"Inhibitory_neuron"
"ALDOC","ALDOC-201",0.00882701125283347,1,0.925147147160706,1,"Inhibitory_neuron"
"ALG11","ALG11-202",-0.431163828387184,1,1,1,"Inhibitory_neuron"
"ALG11","ALG11-216",0.681130505424335,1,0.409197710306535,1,"Inhibitory_neuron"
"ALG11","ALG11-211",3.70435295727407,1,0.0542707096399831,0.896368839645744,"Inhibitory_neuron"
"ALMS1","ALMS1-201",2.30245486199647,1,0.129169706414738,0.944511935584955,"Inhibitory_neuron"
"ALMS1","ALMS1-203",0.151837318493563,1,0.69678569814799,1,"Inhibitory_neuron"
"ALMS1","ALMS1-221",0.155855888863869,1,0.69300091845641,1,"Inhibitory_neuron"
"ALMS1","ALMS1-222",0.371696132357499,1,0.542081179238741,1,"Inhibitory_neuron"
"ALMS1","ALMS1-207",1.72130114327149,1,0.189525645388718,0.97109113737032,"Inhibitory_neuron"
"ALS2","ALS2-201",-0.15721747420605,1,1,1,"Inhibitory_neuron"
"ALS2","ALS2-237",0.957411625240411,1,0.327839879640977,0.999714313393652,"Inhibitory_neuron"
"ALS2","ALS2-265",6.95499512477079,1,0.00835855268468215,0.644526676658173,"Inhibitory_neuron"
"ALS2","ALS2-206",0.977484541039644,1,0.322820622491589,0.999714313393652,"Inhibitory_neuron"
"AMOTL1","AMOTL1-202",0.875989949770087,1,0.34930235719134,0.999714313393652,"Inhibitory_neuron"
"AMOTL1","transcript150663.chr11.nic",-0.0112328513274633,1,1,1,"Inhibitory_neuron"
"AMOTL1","AMOTL1-203",0.521258613505438,1,0.470305286591312,1,"Inhibitory_neuron"
"ANAPC5","ANAPC5-201",0.0408141800753583,1,0.839897026231168,1,"Inhibitory_neuron"
"ANAPC5","ANAPC5-218",0.0408141800753583,1,0.839897026231168,1,"Inhibitory_neuron"
"ANAPC7","ANAPC7-201",0.176103772131455,1,0.674743202421383,1,"Inhibitory_neuron"
"ANAPC7","ANAPC7-203",0.176103772131455,1,0.674743202421383,1,"Inhibitory_neuron"
"ANK1","ANK1-202",0.69687553131223,1,0.403835556798436,1,"Inhibitory_neuron"
"ANK1","ANK1-216",0.69687553131223,1,0.403835556798436,1,"Inhibitory_neuron"
"ANK2","ANK2-218",0.678321455564401,1,0.410165324722449,1,"Inhibitory_neuron"
"ANK2","ANK2-204",0.928915373167456,1,0.335144923360334,0.999714313393652,"Inhibitory_neuron"
"ANK2","ANK2-328",4.51043471025059,1,0.033688677647372,0.799512637966643,"Inhibitory_neuron"
"ANK2","ANK2-312",-0.00557406063762755,1,1,1,"Inhibitory_neuron"
"ANK2","ANK2-241",2.57744581632051,1,0.10839644432192,0.938741705457724,"Inhibitory_neuron"
"ANK2","ANK2-299",0.318067462864747,1,0.572771350055199,1,"Inhibitory_neuron"
"ANK2","ANK2-298",-0.00896692418518796,1,1,1,"Inhibitory_neuron"
"ANK2","ANK2-297",-0.0344962687886436,1,1,1,"Inhibitory_neuron"
"ANK2","ANK2-302",1.21698247786526,1,0.269953655857265,0.999714313393652,"Inhibitory_neuron"
"ANK2","ANK2-300",0.249346123122905,1,0.617535868991246,1,"Inhibitory_neuron"
"ANK3","ANK3-224",0.163637338135231,1,0.685829548892491,1,"Inhibitory_neuron"
"ANK3","ANK3-201",0.00973822220294096,1,0.921390418739006,1,"Inhibitory_neuron"
"ANK3","ANK3-209",0.120337956335788,1,0.728668237349987,1,"Inhibitory_neuron"
"ANKH","ANKH-209",0.179044143806777,1,0.672195978264232,1,"Inhibitory_neuron"
"ANKH","ANKH-201",0.179044143806777,1,0.672195978264232,1,"Inhibitory_neuron"
"ANKRD10","transcript107483.chr13.nic",0.140318769066539,1,0.707964318171175,1,"Inhibitory_neuron"
"ANKRD10","ANKRD10-201",0.140318769066539,1,0.707964318171175,1,"Inhibitory_neuron"
"ANKRD11","ANKRD11-221",2.03468041400754,1,0.15374649709164,0.961154958000174,"Inhibitory_neuron"
"ANKRD11","ANKRD11-229",0.505294519636891,1,0.477182948217471,1,"Inhibitory_neuron"
"ANKRD11","ANKRD11-202",0.452760856988448,1,0.501026774994118,1,"Inhibitory_neuron"
"ANKRD11","ANKRD11-201",0.629975604710467,1,0.427364262389911,1,"Inhibitory_neuron"
"ANKRD12","ANKRD12-201",1.04506201087497,1,0.306647097506308,0.999714313393652,"Inhibitory_neuron"
"ANKRD12","ANKRD12-203",1.04506201087497,1,0.306647097506308,0.999714313393652,"Inhibitory_neuron"
"ANKRD17","ANKRD17-201",0.325680336280584,1,0.568213802088276,1,"Inhibitory_neuron"
"ANKRD17","ANKRD17-203",-0.0407835859252828,1,1,1,"Inhibitory_neuron"
"ANKRD17","ANKRD17-207",0.111100471243617,1,0.738894726606571,1,"Inhibitory_neuron"
"ANKRD17","ANKRD17-202",-0.0828026727251654,1,1,1,"Inhibitory_neuron"
"ANKRD18A","ANKRD18A-210",1.24011519697899,1,0.265448853712821,0.999714313393652,"Inhibitory_neuron"
"ANKRD18A","ANKRD18A-201",1.24011519697899,1,0.265448853712821,0.999714313393652,"Inhibitory_neuron"
"ANKRD18B","ANKRD18B-206",0.899543111557591,1,0.342904249265301,0.999714313393652,"Inhibitory_neuron"
"ANKRD18B","ANKRD18B-201",0.899543111557591,1,0.342904249265301,0.999714313393652,"Inhibitory_neuron"
"ANKRD26","ANKRD26-209",0.0440202052559471,1,0.833816025277705,1,"Inhibitory_neuron"
"ANKRD26","ANKRD26-202",0.0417713769948023,1,0.83805618984672,1,"Inhibitory_neuron"
"ANKRD26","ANKRD26-201",0.0160660596593516,1,0.89913671839864,1,"Inhibitory_neuron"
"ANKRD26","ANKRD26-219",0.138186970252718,1,0.710090103107985,1,"Inhibitory_neuron"
"ANKRD36","ANKRD36-202",0.00368357876527625,1,0.951604109993801,1,"Inhibitory_neuron"
"ANKRD36","ANKRD36-201",0.00368357876527625,1,0.951604109993801,1,"Inhibitory_neuron"
"ANKRD36C","ANKRD36C-203",0.0623549256079059,1,0.802811869706643,1,"Inhibitory_neuron"
"ANKRD36C","ANKRD36C-201",-0.0244741925075687,1,1,1,"Inhibitory_neuron"
"ANKRD36C","ANKRD36C-202",0.129649746520272,1,0.718795470409588,1,"Inhibitory_neuron"
"ANKRD42","ANKRD42-209",1.57616167547485,1,0.209314440595614,0.993158128382802,"Inhibitory_neuron"
"ANKRD42","ANKRD42-202",1.57616167547485,1,0.209314440595614,0.993158128382802,"Inhibitory_neuron"
"ANKRD44","ANKRD44-204",0.781129644808686,1,0.376795876786431,0.999714313393652,"Inhibitory_neuron"
"ANKRD44","ANKRD44-213",1.07806536844637,1,0.299130749717306,0.999714313393652,"Inhibitory_neuron"
"ANKRD44","ANKRD44-209",3.5762311248946,1,0.0586119875943488,0.896368839645744,"Inhibitory_neuron"
"ANKRD46","ANKRD46-201",1.28967919215484,1,0.256107079869305,0.999714313393652,"Inhibitory_neuron"
"ANKRD46","ANKRD46-204",1.28967919215484,1,0.256107079869305,0.999714313393652,"Inhibitory_neuron"
"ANKRD50","ANKRD50-202",3.22673529263056,1,0.0724449771929555,0.910366752077233,"Inhibitory_neuron"
"ANKRD50","ANKRD50-201",3.22673529263056,1,0.0724449771929555,0.910366752077233,"Inhibitory_neuron"
"ANKS1B","ANKS1B-234",0.00285890330150096,1,0.9573584581502,1,"Inhibitory_neuron"
"ANKS1B","ANKS1B-214",0.00285890330150096,1,0.9573584581502,1,"Inhibitory_neuron"
"ANKZF1","ANKZF1-211",2.40077350494266,1,0.121275271914566,0.939267222453898,"Inhibitory_neuron"
"ANKZF1","ANKZF1-218",0.84562229022913,1,0.35779372785395,0.999714313393652,"Inhibitory_neuron"
"ANKZF1","ANKZF1-201",1.16628966359895,1,0.280164928366822,0.999714313393652,"Inhibitory_neuron"
"ANLN","ANLN-201",0.567767049842701,1,0.451147598087212,1,"Inhibitory_neuron"
"ANLN","ANLN-202",0.567767049842701,1,0.451147598087212,1,"Inhibitory_neuron"
"ANXA11","ANXA11-203",0.311619205924217,1,0.576688271513424,1,"Inhibitory_neuron"
"ANXA11","ANXA11-202",0.311619205924217,1,0.576688271513424,1,"Inhibitory_neuron"
"AP1S2","transcript19346.chrX.nic",0.0501032801989822,1,0.822883655922251,1,"Inhibitory_neuron"
"AP1S2","AP1S2-201",0.0501032801989822,1,0.822883655922251,1,"Inhibitory_neuron"
"AP2A2","transcript2998.chr11.nic",0.0205384462235543,1,0.886043456992929,1,"Inhibitory_neuron"
"AP2A2","transcript3353.chr11.nic",0.231759837839036,1,0.630221994450734,1,"Inhibitory_neuron"
"AP2A2","transcript3042.chr11.nic",0.261218738560842,1,0.609284098822001,1,"Inhibitory_neuron"
"AP2M1","AP2M1-232",1.39155361691519,1,0.238142906090854,0.999592794096518,"Inhibitory_neuron"
"AP2M1","AP2M1-202",2.45515817711203,1,0.117139368168316,0.938741705457724,"Inhibitory_neuron"
"AP2M1","AP2M1-225",0.512683322964222,1,0.473979567585581,1,"Inhibitory_neuron"
"AP2M1","AP2M1-208",2.73575200605774,1,0.0981253011821244,0.938741705457724,"Inhibitory_neuron"
"AP3M1","AP3M1-202",0.218848482974977,1,0.639918720686054,1,"Inhibitory_neuron"
"AP3M1","AP3M1-201",0.218848482974977,1,0.639918720686054,1,"Inhibitory_neuron"
"AP3M2","transcript86007.chr8.nic",0.00753561941746739,1,0.9308241718016,1,"Inhibitory_neuron"
"AP3M2","AP3M2-201",0.00753561941746739,1,0.9308241718016,1,"Inhibitory_neuron"
"AP5M1","AP5M1-201",0.496934598133521,1,0.480850138681243,1,"Inhibitory_neuron"
"AP5M1","AP5M1-205",0.496934598133521,1,0.480850138681243,1,"Inhibitory_neuron"
"APC","APC-204",0.117866305006828,1,0.731360275088405,1,"Inhibitory_neuron"
"APC","APC-201",2.40618515299229,1,0.120856564336715,0.939267222453898,"Inhibitory_neuron"
"APC","APC-205",0.875566500172681,1,0.349418861476444,0.999714313393652,"Inhibitory_neuron"
"APEX1","APEX1-201",0.261490092792883,1,0.609098284420328,1,"Inhibitory_neuron"
"APEX1","APEX1-216",0.261490092792883,1,0.609098284420328,1,"Inhibitory_neuron"
"API5","API5-201",0.0936461508173352,1,0.759592017503866,1,"Inhibitory_neuron"
"API5","API5-208",0.0936461508173352,1,0.759592017503866,1,"Inhibitory_neuron"
"APLP1","APLP1-212",0.642578425048669,1,0.422778651531676,1,"Inhibitory_neuron"
"APLP1","APLP1-201",0.642578425048669,1,0.422778651531676,1,"Inhibitory_neuron"
"APLP2","APLP2-203",2.49789185830377,1,0.113998805880463,0.938741705457724,"Inhibitory_neuron"
"APLP2","APLP2-201",0.0552000646039232,1,0.814249916247057,1,"Inhibitory_neuron"
"APLP2","APLP2-226",2.61838517109209,1,0.105631889812211,0.938741705457724,"Inhibitory_neuron"
"APLP2","APLP2-210",0.114351982804692,1,0.735242843376294,1,"Inhibitory_neuron"
"APP","APP-204",0.0145142799156019,1,0.90410670401705,1,"Inhibitory_neuron"
"APP","APP-202",-0.0129406850610394,1,1,1,"Inhibitory_neuron"
"APP","APP-201",0.319534206675598,1,0.571887704206384,1,"Inhibitory_neuron"
"ARF5","ARF5-201",2.33456173174204,1,0.1265305974983,0.939267222453898,"Inhibitory_neuron"
"ARF5","ARF5-204",2.33456173174204,1,0.1265305974983,0.939267222453898,"Inhibitory_neuron"
"ARFGAP2","ARFGAP2-209",1.0664890469584,1,0.301739835686462,0.999714313393652,"Inhibitory_neuron"
"ARFGAP2","ARFGAP2-205",1.0664890469584,1,0.301739835686462,0.999714313393652,"Inhibitory_neuron"
"ARFIP2","ARFIP2-201",1.25725746014416,1,0.262170855059072,0.999714313393652,"Inhibitory_neuron"
"ARFIP2","transcript10010.chr11.nnic",1.78856758620793,1,0.181100785724784,0.969476580758611,"Inhibitory_neuron"
"ARFIP2","ARFIP2-202",0.256334229553886,1,0.612649848049109,1,"Inhibitory_neuron"
"ARGLU1","ARGLU1-203",0.0137569681464811,1,0.906630167949236,1,"Inhibitory_neuron"
"ARGLU1","ARGLU1-204",0.0137569681464811,1,0.906630167949236,1,"Inhibitory_neuron"
"ARHGAP12","ARHGAP12-205",0.0180214651450115,1,0.893209593727007,1,"Inhibitory_neuron"
"ARHGAP12","ARHGAP12-203",-0.0113005088578575,1,1,1,"Inhibitory_neuron"
"ARHGAP12","ARHGAP12-204",0.0584493736273544,1,0.808963769433357,1,"Inhibitory_neuron"
"ARHGAP21","ARHGAP21-219",0.0474787252624083,1,0.82751003931185,1,"Inhibitory_neuron"
"ARHGAP21","ARHGAP21-206",0.245747047716577,1,0.620085761567378,1,"Inhibitory_neuron"
"ARHGAP21","ARHGAP21-214",-0.01074819321002,1,1,1,"Inhibitory_neuron"
"ARHGAP21","transcript54999.chr10.nnic",3.59232866592993,1,0.0580468499219006,0.896368839645744,"Inhibitory_neuron"
"ARHGAP21","ARHGAP21-217",0.687243145916,1,0.407103674849467,1,"Inhibitory_neuron"
"ARHGAP21","ARHGAP21-202",0.0385046584033262,1,0.844433248008413,1,"Inhibitory_neuron"
"ARHGAP26","ARHGAP26-222",1.09246104952553,1,0.29592656249592,0.999714313393652,"Inhibitory_neuron"
"ARHGAP26","ARHGAP26-220",1.09246104952553,1,0.29592656249592,0.999714313393652,"Inhibitory_neuron"
"ARHGAP29","ARHGAP29-201",2.50094326077419,1,0.113778133174741,0.938741705457724,"Inhibitory_neuron"
"ARHGAP29","ARHGAP29-202",2.50094326077419,1,0.113778133174741,0.938741705457724,"Inhibitory_neuron"
"ARHGAP5","ARHGAP5-209",0.758960678464064,1,0.383653971472784,0.999714313393652,"Inhibitory_neuron"
"ARHGAP5","ARHGAP5-202",0.758960678464064,1,0.383653971472784,0.999714313393652,"Inhibitory_neuron"
"ARHGEF3","ARHGEF3-212",0.0378050824047023,1,0.845835058905266,1,"Inhibitory_neuron"
"ARHGEF3","ARHGEF3-203",0.180984847282389,1,0.670528240959859,1,"Inhibitory_neuron"
"ARHGEF3","ARHGEF3-201",-0.0268874252055866,1,1,1,"Inhibitory_neuron"
"ARID1B","ARID1B-234",0.975088318966073,1,0.323414436939667,0.999714313393652,"Inhibitory_neuron"
"ARID1B","ARID1B-214",0.975088318966073,1,0.323414436939667,0.999714313393652,"Inhibitory_neuron"
"ARID4A","ARID4A-201",0.28395676575019,1,0.594119462390935,1,"Inhibitory_neuron"
"ARID4A","ARID4A-204",0.246284021527799,1,0.619703852132695,1,"Inhibitory_neuron"
"ARID4A","ARID4A-202",1.31611757561723,1,0.251290014876054,0.999714313393652,"Inhibitory_neuron"
"ARID4B","ARID4B-212",0.391889467177862,1,0.531307886078566,1,"Inhibitory_neuron"
"ARID4B","ARID4B-201",0.374604483603889,1,0.540505065599163,1,"Inhibitory_neuron"
"ARID4B","ARID4B-208",0.172140947710432,1,0.678216047028987,1,"Inhibitory_neuron"
"ARID4B","ARID4B-202",-0.0168156069198631,1,1,1,"Inhibitory_neuron"
"ARIH1","ARIH1-205",0.0128376499425258,1,0.909790058556149,1,"Inhibitory_neuron"
"ARIH1","ARIH1-201",0.0128376499425258,1,0.909790058556149,1,"Inhibitory_neuron"
